branch_id,snapshot_date,sku,closing_stock_units
B-17,2026-05-06,QX-BAK-827,130
B-17,2026-05-06,QX-DRY-828,141
B-17,2026-05-06,QX-BWS-829,187
B-17,2026-05-06,QX-BAK-830,112
B-17,2026-05-06,QX-PET-831,
B-17,2026-05-06,QX-BWS-832,208
B-17,2026-05-06,QX-CER-833,111
B-17,2026-05-06,QX-PET-834,5
B-17,2026-05-06,QX-BWS-835,168
B-17,2026-05-06,QX-DRY-836,86
B-17,2026-05-06,QX-HHD-837,27
B-17,2026-05-06,QX-PRO-838,36
B-17,2026-05-06,QX-FRZ-839,148
B-17,2026-05-06,QX-DRK-840,175
B-17,2026-05-06,QX-PRO-841,173
B-17,2026-05-06,QX-BAK-842,198
B-17,2026-05-06,QX-CER-843,192
B-17,2026-05-06,QX-BAK-844,53
B-17,2026-05-06,QX-DRK-845,148
B-17,2026-05-06,QX-TIN-846,165
B-17,2026-05-06,QX-PRO-847,103
B-17,2026-05-06,QX-HHD-848,193
B-17,2026-05-06,QX-TIN-849,19
B-17,2026-05-06,QX-CHL-850,135
B-17,2026-05-06,QX-PET-851,107
B-17,2026-05-06,QX-HHD-852,101
B-17,2026-05-06,QX-TIN-853,94
B-17,2026-05-06,QX-TIN-854,219
B-17,2026-05-06,QX-PET-855,181
B-17,2026-05-06,QX-DRK-856,91
B-17,2026-05-06,QX-BAK-857,95
B-17,2026-05-06,QX-DRY-858,217
B-17,2026-05-06,QX-DRY-859,85
B-17,2026-05-06,QX-HHD-860,21
B-17,2026-05-06,QX-CHL-861,235
B-17,2026-05-06,QX-CER-862,164
B-17,2026-05-06,QX-PRO-863,216
B-17,2026-05-06,QX-DRY-864,42
B-17,2026-05-06,QX-CER-865,94
B-17,2026-05-06,QX-PRO-866,31
B-17,2026-05-06,QX-BAK-867,165
B-17,2026-05-06,QX-TIN-868,120
B-17,2026-05-06,QX-PRO-869,212
B-17,2026-05-06,QX-HBC-870,107
B-17,2026-05-06,QX-HHD-871,156
B-17,2026-05-06,QX-BWS-872,100
B-17,2026-05-06,QX-DRY-873,59
B-17,2026-05-06,QX-PRO-874,227
B-17,2026-05-06,QX-BWS-875,52
B-17,2026-05-06,QX-DRY-876,12
B-17,2026-05-06,QX-TIN-877,16
B-17,2026-05-06,QX-PET-878,26
B-17,2026-05-06,QX-HBC-879,207
B-17,2026-05-06,QX-CHL-880,202
B-17,2026-05-06,QX-CHL-881,180
B-17,2026-05-06,QX-CER-882,116
B-17,2026-05-06,QX-HHD-883,129
B-17,2026-05-06,QX-DRK-884,184
B-17,2026-05-06,QX-HHD-885,142
B-17,2026-05-06,QX-DRY-886,
B-17,2026-05-06,QX-BWS-887,50
B-17,2026-05-06,QX-PRO-888,0
B-17,2026-05-06,QX-PRO-889,121
B-17,2026-05-06,QX-CHL-890,137
B-17,2026-05-06,QX-PET-891,62
B-17,2026-05-06,QX-PRO-892,162
B-17,2026-05-06,QX-BWS-893,212
B-17,2026-05-06,QX-CER-894,223
B-17,2026-05-06,QX-HBC-895,198
B-17,2026-05-06,QX-PET-896,144
B-17,2026-05-06,QX-FRZ-897,52
B-17,2026-05-06,QX-DRK-898,20
B-17,2026-05-06,QX-CHL-899,126
B-17,2026-05-06,QX-FRZ-900,157
B-17,2026-05-06,QX-PET-901,66
B-17,2026-05-06,QX-HHD-902,203
B-17,2026-05-06,QX-DRY-903,220
B-17,2026-05-06,QX-HBC-904,154
B-17,2026-05-06,QX-BAK-905,40
B-17,2026-05-06,QX-DRY-906,151
B-17,2026-05-06,QX-TIN-907,166
B-17,2026-05-06,QX-TIN-908,160
B-17,2026-05-06,QX-FRZ-909,200
B-17,2026-05-06,QX-PRO-910,155
B-17,2026-05-06,QX-PET-911,234
B-17,2026-05-06,QX-BAK-912,47
B-17,2026-05-06,QX-HBC-913,225
B-17,2026-05-06,QX-DRY-914,175
B-17,2026-05-06,QX-DRY-915,119
B-17,2026-05-06,QX-BAK-916,46
B-17,2026-05-06,QX-CHL-917,190
B-17,2026-05-06,QX-BAK-918,9
B-17,2026-05-06,QX-HBC-919,38
B-17,2026-05-06,QX-TIN-920,
B-17,2026-05-06,QX-BWS-921,160
B-17,2026-05-06,QX-DRY-922,97
B-17,2026-05-06,QX-DRK-923,111
B-17,2026-05-06,QX-FRZ-924,80
B-17,2026-05-06,QX-PET-925,157
B-17,2026-05-06,QX-CER-926,34
B-17,2026-05-06,QX-PRO-927,32
B-17,2026-05-06,QX-TIN-928,220
B-17,2026-05-06,QX-CER-929,7
B-17,2026-05-06,QX-TIN-930,31
B-17,2026-05-06,QX-FRZ-931,183
B-17,2026-05-06,QX-BAK-932,139
B-17,2026-05-06,QX-BWS-933,148
B-17,2026-05-06,QX-BAK-934,58
B-17,2026-05-06,QX-DRK-935,145
B-17,2026-05-06,QX-HHD-936,215
B-17,2026-05-06,QX-TIN-937,171
B-17,2026-05-06,QX-BWS-938,154
B-17,2026-05-06,QX-PET-939,169
B-17,2026-05-06,QX-BAK-940,5
B-17,2026-05-06,QX-BAK-941,151
B-17,2026-05-06,QX-DRK-942,37
B-17,2026-05-06,QX-PRO-943,150
B-17,2026-05-06,QX-TIN-944,73
B-17,2026-05-06,QX-CHL-945,176
B-17,2026-05-06,QX-BAK-946,231
B-17,2026-05-06,QX-CER-947,231
B-17,2026-05-06,QX-TIN-948,151
B-17,2026-05-06,QX-CHL-949,94
B-17,2026-05-06,QX-TIN-950,226
B-17,2026-05-06,QX-DRK-951,59
B-17,2026-05-06,QX-HBC-952,75
B-17,2026-05-06,QX-CER-953,92
B-17,2026-05-06,QX-TIN-954,97
B-17,2026-05-06,QX-BWS-955,59
B-17,2026-05-06,QX-CHL-956,236
B-17,2026-05-06,QX-BAK-957,88
B-17,2026-05-06,QX-BAK-958,127
B-17,2026-05-06,QX-CHL-959,6
B-17,2026-05-06,QX-PET-960,50
B-17,2026-05-06,QX-FRZ-961,10
B-17,2026-05-06,QX-PET-962,
B-17,2026-05-06,QX-BAK-963,128
B-17,2026-05-06,QX-CHL-964,18
B-17,2026-05-06,QX-DRY-965,104
B-17,2026-05-06,QX-CHL-966,161
B-17,2026-05-06,QX-PET-967,10
B-17,2026-05-06,QX-BAK-968,39
B-17,2026-05-06,QX-HBC-969,143
B-17,2026-05-06,QX-PET-970,77
B-17,2026-05-06,QX-HBC-971,10
B-17,2026-05-06,QX-TIN-972,133
B-17,2026-05-06,QX-TIN-973,51
B-17,2026-05-06,QX-HBC-974,225
B-17,2026-05-06,QX-TIN-975,227
B-17,2026-05-06,QX-PET-976,176
B-17,2026-05-06,QX-FRZ-977,214
B-17,2026-05-06,QX-HHD-978,138
B-17,2026-05-06,QX-CHL-979,29
B-17,2026-05-06,QX-BWS-980,109
B-17,2026-05-06,QX-CER-981,30
B-17,2026-05-06,QX-FRZ-982,197
B-17,2026-05-06,QX-FRZ-983,10
B-17,2026-05-06,QX-PET-984,107
B-17,2026-05-06,QX-HBC-985,219
B-17,2026-05-06,QX-HHD-986,157
B-17,2026-05-06,QX-TIN-987,29
B-17,2026-05-06,QX-CHL-988,204
B-17,2026-05-06,QX-BAK-989,60
B-17,2026-05-06,QX-CER-990,218
B-17,2026-05-06,QX-CHL-991,141
B-17,2026-05-06,QX-PET-992,30
B-17,2026-05-06,QX-DRK-993,217
B-17,2026-05-06,QX-HHD-994,49
B-17,2026-05-06,QX-TIN-995,84
B-17,2026-05-06,QX-HBC-996,49
B-17,2026-05-06,QX-CHL-997,231
B-17,2026-05-06,QX-DRK-998,
B-17,2026-05-06,QX-HHD-999,84
B-17,2026-05-06,QX-TIN-000,98
B-17,2026-05-06,QX-BWS-001,235
B-17,2026-05-06,QX-HBC-002,174
B-17,2026-05-06,QX-PET-003,114
B-17,2026-05-06,QX-FRZ-004,225
B-17,2026-05-06,QX-DRY-005,44
B-17,2026-05-06,QX-CHL-006,206
B-17,2026-05-06,QX-FRZ-007,3
B-17,2026-05-06,QX-BAK-008,21
B-17,2026-05-06,QX-DRY-009,180
B-17,2026-05-06,QX-DRY-010,46
B-17,2026-05-06,QX-CHL-011,240
B-17,2026-05-06,QX-DRY-012,214
B-17,2026-05-06,QX-DRK-013,156
B-17,2026-05-06,QX-DRY-014,204
B-17,2026-05-06,QX-BWS-015,167
B-17,2026-05-06,QX-CHL-016,222
B-17,2026-05-06,QX-FRZ-017,9
B-17,2026-05-06,QX-CHL-018,39
B-17,2026-05-06,QX-DRY-019,38
B-17,2026-05-06,QX-CER-020,143
B-17,2026-05-06,QX-PRO-022,110
B-17,2026-05-06,QX-PET-023,195
B-17,2026-05-06,QX-CER-024,36
B-17,2026-05-06,QX-DRY-025,67
B-17,2026-05-06,QX-PRO-026,76
B-17,2026-05-06,QX-DRK-027,42
B-17,2026-05-06,QX-HHD-028,
B-17,2026-05-06,QX-DRY-029,42
B-17,2026-05-06,QX-CHL-030,133
B-17,2026-05-06,QX-CER-031,51
B-17,2026-05-06,QX-CER-032,124
B-17,2026-05-06,QX-CHL-033,218
B-17,2026-05-06,QX-BAK-034,143
B-17,2026-05-06,QX-TIN-035,179
B-17,2026-05-06,QX-HHD-036,14
B-17,2026-05-06,QX-BWS-037,19
B-17,2026-05-06,QX-CHL-038,192
B-17,2026-05-06,QX-PET-039,188
B-17,2026-05-06,QX-DRY-040,175
B-17,2026-05-06,QX-CHL-041,186
B-17,2026-05-06,QX-DRK-042,215
B-17,2026-05-06,QX-CER-043,230
B-17,2026-05-06,QX-TIN-044,2
B-17,2026-05-06,QX-DRK-045,159
B-17,2026-05-06,QX-CER-046,212
B-17,2026-05-06,QX-TIN-047,110
B-17,2026-05-06,QX-CHL-048,0
B-17,2026-05-06,QX-CHL-049,211
B-17,2026-05-06,QX-FRZ-050,199
B-17,2026-05-06,QX-PET-051,134
B-17,2026-05-06,QX-PET-052,68
B-17,2026-05-06,QX-DRK-053,153
B-17,2026-05-06,QX-HBC-054,185
B-17,2026-05-06,QX-HBC-055,77
B-17,2026-05-06,QX-DRY-056,22
B-17,2026-05-06,QX-HBC-057,126
B-17,2026-05-06,QX-CER-058,91
B-17,2026-05-06,QX-BAK-059,109
B-17,2026-05-06,QX-PRO-060,226
B-17,2026-05-06,QX-CHL-061,217
B-17,2026-05-06,QX-BWS-062,71
B-17,2026-05-06,QX-HHD-063,150
B-17,2026-05-06,QX-CHL-064,211
B-17,2026-05-06,QX-PET-065,185
B-17,2026-05-06,QX-CHL-066,168
B-17,2026-05-06,QX-TIN-067,40
B-17,2026-05-06,QX-FRZ-068,47
B-17,2026-05-06,QX-CER-069,155
B-17,2026-05-06,QX-BWS-070,10
B-17,2026-05-06,QX-TIN-071,102
B-17,2026-05-06,QX-CHL-072,54
B-17,2026-05-06,QX-FRZ-073,194
B-17,2026-05-06,QX-TIN-074,134
B-17,2026-05-06,QX-TIN-075,177
B-17,2026-05-06,QX-HBC-076,187
B-17,2026-05-06,QX-PRO-077,11
B-17,2026-05-06,QX-BAK-078,15
B-17,2026-05-06,QX-DRY-079,105
B-17,2026-05-06,QX-FRZ-080,45
B-17,2026-05-06,QX-DRY-081,207
B-17,2026-05-06,QX-PRO-082,36
B-17,2026-05-06,QX-PRO-083,7
B-17,2026-05-06,QX-DRY-084,62
B-17,2026-05-06,QX-CER-085,163
B-17,2026-05-06,QX-BWS-086,212
B-17,2026-05-06,QX-TIN-087,207
B-17,2026-05-06,QX-HHD-088,177
B-17,2026-05-06,QX-BAK-089,131
B-17,2026-05-06,QX-FRZ-090,173
B-17,2026-05-06,QX-DRY-091,92
B-17,2026-05-06,QX-DRK-092,5
B-17,2026-05-06,QX-HBC-093,112
B-17,2026-05-06,QX-PET-094,91
B-17,2026-05-06,QX-DRK-095,113
B-17,2026-05-06,QX-FRZ-096,73
B-17,2026-05-06,QX-CER-097,20
B-17,2026-05-06,QX-PRO-098,215
B-17,2026-05-06,QX-HBC-099,51
B-17,2026-05-06,QX-HBC-100,17
B-17,2026-05-06,QX-CHL-101,223
B-17,2026-05-06,QX-TIN-102,3
B-17,2026-05-06,QX-BAK-103,224
B-17,2026-05-06,QX-PET-104,6
B-17,2026-05-06,QX-TIN-105,101
B-17,2026-05-06,QX-CHL-106,53
B-17,2026-05-06,QX-HHD-107,51
B-17,2026-05-06,QX-CHL-108,148
B-17,2026-05-06,QX-HHD-109,239
B-17,2026-05-06,QX-CHL-110,137
B-17,2026-05-06,QX-HBC-111,63
B-17,2026-05-06,QX-TIN-112,119
B-17,2026-05-06,QX-PET-113,104
B-17,2026-05-06,QX-BWS-114,33
B-17,2026-05-06,QX-TIN-115,193
B-17,2026-05-06,QX-CHL-116,63
B-17,2026-05-06,QX-CHL-117,15
B-17,2026-05-06,QX-CER-118,105
B-17,2026-05-06,QX-PET-119,99
B-17,2026-05-06,QX-DRK-120,103
B-17,2026-05-06,QX-HBC-121,154
B-17,2026-05-06,QX-DRY-122,86
B-17,2026-05-06,QX-HHD-123,123
B-17,2026-05-06,QX-BAK-124,211
B-17,2026-05-06,QX-PRO-125,154
B-17,2026-05-06,QX-CHL-126,9
B-17,2026-05-06,QX-HBC-127,79
B-17,2026-05-06,QX-DRK-128,191
B-17,2026-05-06,QX-BAK-129,142
B-17,2026-05-06,QX-HHD-130,74
B-17,2026-05-06,QX-HHD-131,41
B-17,2026-05-06,QX-TIN-132,38
B-17,2026-05-06,QX-CHL-133,87
B-17,2026-05-06,QX-BAK-134,119
B-17,2026-05-06,QX-HHD-135,91
B-17,2026-05-06,QX-CHL-136,34
B-17,2026-05-06,QX-PRO-137,52
B-17,2026-05-06,QX-DRY-138,214
B-17,2026-05-06,QX-HHD-139,195
B-17,2026-05-06,QX-FRZ-140,153
B-17,2026-05-06,QX-BWS-141,125
B-17,2026-05-06,QX-TIN-142,37
B-17,2026-05-06,QX-PRO-143,137
B-17,2026-05-06,QX-CER-144,212
B-17,2026-05-06,QX-CER-145,52
B-17,2026-05-06,QX-DRY-146,229
B-17,2026-05-06,QX-DRK-147,113
B-17,2026-05-06,QX-DRY-148,87
B-17,2026-05-06,QX-TIN-149,104
B-17,2026-05-06,QX-PRO-150,102
B-17,2026-05-06,QX-TIN-151,209
B-17,2026-05-06,QX-HHD-152,0
B-17,2026-05-06,QX-PRO-153,54
B-17,2026-05-06,QX-BAK-154,98
B-17,2026-05-06,QX-PRO-155,75
B-17,2026-05-06,QX-BAK-156,165
B-17,2026-05-06,QX-TIN-157,87
B-17,2026-05-06,QX-BWS-158,112
B-17,2026-05-06,QX-HHD-159,157
B-17,2026-05-06,QX-DRY-160,10
B-17,2026-05-06,QX-HBC-161,232
B-17,2026-05-06,QX-DRK-162,58
B-17,2026-05-06,QX-BAK-163,37
B-17,2026-05-06,QX-HBC-164,190
B-17,2026-05-06,QX-CHL-165,129
B-17,2026-05-06,QX-HBC-166,155
B-17,2026-05-06,QX-BAK-167,163
B-17,2026-05-06,QX-HBC-168,124
B-17,2026-05-06,QX-PET-169,54
B-17,2026-05-06,QX-PRO-170,227
B-17,2026-05-06,QX-TIN-171,174
B-17,2026-05-06,QX-HHD-172,165
B-17,2026-05-06,QX-DRY-173,91
B-17,2026-05-06,QX-PRO-174,93
B-17,2026-05-06,QX-BWS-175,55
B-17,2026-05-06,QX-PRO-176,48
B-17,2026-05-06,QX-HHD-177,163
B-17,2026-05-06,QX-PRO-178,84
B-17,2026-05-06,QX-HBC-179,165
B-17,2026-05-06,QX-PET-180,114
B-17,2026-05-06,QX-BAK-181,93
B-17,2026-05-06,QX-PET-182,159
B-17,2026-05-06,QX-DRY-183,8
B-17,2026-05-06,QX-CER-184,170
B-17,2026-05-06,QX-PRO-185,126
B-17,2026-05-06,QX-DRK-186,231
B-17,2026-05-06,QX-TIN-187,37
B-17,2026-05-06,QX-FRZ-188,49
B-17,2026-05-06,QX-HHD-189,173
B-17,2026-05-06,QX-BWS-190,162
B-17,2026-05-06,QX-PET-191,33
B-17,2026-05-06,QX-DRY-192,152
B-17,2026-05-06,QX-TIN-193,203
B-17,2026-05-06,QX-PET-194,8
B-17,2026-05-06,QX-CER-195,24
B-17,2026-05-06,QX-DRK-196,54
B-17,2026-05-06,QX-TIN-197,162
B-17,2026-05-06,QX-BWS-198,237
B-17,2026-05-06,QX-HBC-199,6
B-17,2026-05-06,QX-DRY-200,233
B-17,2026-05-06,QX-FRZ-201,63
B-17,2026-05-06,QX-PET-202,27
B-17,2026-05-06,QX-TIN-204,231
B-17,2026-05-06,QX-BAK-205,23
B-17,2026-05-06,QX-PRO-206,143
B-17,2026-05-06,QX-CHL-207,130
B-17,2026-05-06,QX-HBC-208,220
B-17,2026-05-06,QX-BAK-209,72
B-17,2026-05-06,QX-FRZ-210,146
B-17,2026-05-06,QX-TIN-211,202
B-17,2026-05-06,QX-BAK-215,230
B-17,2026-05-06,QX-DRK-216,61
B-17,2026-05-06,QX-BAK-217,12
B-17,2026-05-06,QX-TIN-218,50
B-17,2026-05-06,QX-CER-219,127
B-17,2026-05-06,QX-BWS-220,43
B-17,2026-05-06,QX-CHL-221,62
B-17,2026-05-06,QX-PRO-222,2
B-17,2026-05-06,QX-PRO-223,60
B-17,2026-05-06,QX-PET-224,77
B-17,2026-05-06,QX-PRO-225,68
B-17,2026-05-06,QX-TIN-227,21
B-17,2026-05-06,QX-BWS-228,85
B-17,2026-05-06,QX-BWS-229,210
B-17,2026-05-06,QX-DRY-230,16
B-17,2026-05-06,QX-CER-231,
B-17,2026-05-06,QX-CER-232,221
B-17,2026-05-06,QX-FRZ-233,94
B-17,2026-05-06,QX-PRO-234,124
B-17,2026-05-06,QX-BAK-235,183
B-17,2026-05-06,QX-HHD-236,51
B-17,2026-05-06,QX-FRZ-238,183
B-17,2026-05-06,QX-DRK-239,77
B-17,2026-05-06,QX-BAK-240,172
B-17,2026-05-06,QX-DRY-241,145
B-17,2026-05-06,QX-HHD-242,125
B-17,2026-05-06,QX-PRO-243,115
B-17,2026-05-06,QX-TIN-244,144
B-17,2026-05-06,QX-CER-245,88
B-17,2026-05-06,QX-HHD-246,119
B-17,2026-05-06,QX-BWS-247,5
B-17,2026-05-06,QX-BAK-248,209
B-17,2026-05-06,QX-FRZ-249,1
B-17,2026-05-06,QX-CHL-251,195
B-17,2026-05-06,QX-PET-252,128
B-17,2026-05-06,QX-BAK-255,0
B-17,2026-05-06,QX-HHD-257,41
B-17,2026-05-06,QX-DRK-258,101
B-17,2026-05-06,QX-DRK-259,165
B-17,2026-05-06,QX-BWS-260,85
B-17,2026-05-06,QX-BAK-261,141
B-17,2026-05-06,QX-PRO-262,15
B-17,2026-05-06,QX-PRO-263,85
B-17,2026-05-06,QX-PRO-264,217
B-17,2026-05-06,QX-DRY-266,91
B-17,2026-05-06,QX-TIN-267,83
B-17,2026-05-06,QX-HHD-268,150
B-17,2026-05-06,QX-CHL-269,104
B-17,2026-05-06,QX-CER-270,136
B-17,2026-05-06,QX-PET-271,196
B-17,2026-05-06,QX-TIN-272,42
B-17,2026-05-06,QX-FRZ-273,146
B-17,2026-05-06,QX-CER-274,11
B-17,2026-05-06,QX-HBC-275,140
B-17,2026-05-06,QX-PET-276,37
B-17,2026-05-06,QX-BAK-277,237
B-17,2026-05-06,QX-CHL-278,87
B-17,2026-05-06,QX-BWS-279,154
B-17,2026-05-06,QX-DRK-280,80
B-17,2026-05-06,QX-DRK-281,219
B-17,2026-05-06,QX-BWS-282,139
B-17,2026-05-06,QX-DRY-283,234
B-17,2026-05-06,QX-TIN-284,208
B-17,2026-05-06,QX-PET-285,116
B-17,2026-05-06,QX-BAK-286,123
B-17,2026-05-06,QX-TIN-288,65
B-17,2026-05-06,QX-BWS-289,107
B-17,2026-05-06,QX-TIN-290,56
B-17,2026-05-06,QX-HBC-291,35
B-17,2026-05-06,QX-DRK-292,34
B-17,2026-05-06,QX-HHD-293,61
B-17,2026-05-06,QX-BAK-294,28
B-17,2026-05-06,QX-CHL-295,16
B-17,2026-05-06,QX-BWS-296,232
B-17,2026-05-06,QX-TIN-297,89
B-17,2026-05-06,QX-HBC-298,222
B-17,2026-05-06,QX-BAK-299,210
B-17,2026-05-06,QX-DRK-300,190
B-17,2026-05-06,QX-PRO-301,22
B-17,2026-05-06,QX-CER-302,103
B-17,2026-05-06,QX-CER-303,48
B-17,2026-05-06,QX-HBC-304,150
B-17,2026-05-06,QX-BWS-305,233
B-17,2026-05-06,QX-BWS-306,69
B-17,2026-05-06,QX-CER-307,20
B-17,2026-05-06,QX-TIN-309,122
B-17,2026-05-06,QX-TIN-310,66
B-17,2026-05-06,QX-TIN-311,188
B-17,2026-05-06,QX-CHL-313,185
B-17,2026-05-06,QX-BWS-314,71
B-17,2026-05-06,QX-PET-315,206
B-17,2026-05-06,QX-HHD-316,238
B-17,2026-05-06,QX-DRY-317,104
B-17,2026-05-06,QX-DRY-318,25
B-17,2026-05-06,QX-HHD-319,31
B-17,2026-05-06,QX-DRK-320,217
B-17,2026-05-06,QX-HBC-321,203
B-17,2026-05-06,QX-DRY-322,163
B-17,2026-05-06,QX-DRK-323,206
B-17,2026-05-06,QX-DRY-324,45
B-17,2026-05-06,QX-DRY-325,112
B-17,2026-05-06,QX-TIN-328,198
B-17,2026-05-06,QX-BWS-329,123
B-17,2026-05-06,QX-CHL-330,112
B-17,2026-05-06,QX-HBC-332,60
B-17,2026-05-06,QX-DRY-333,34
B-17,2026-05-06,QX-FRZ-334,240
B-17,2026-05-06,QX-DRK-336,207
B-17,2026-05-06,QX-PET-337,210
B-17,2026-05-06,QX-HHD-338,27
B-17,2026-05-06,QX-TIN-339,171
B-17,2026-05-06,QX-DRY-340,42
B-17,2026-05-06,QX-DRK-341,113
B-17,2026-05-06,QX-CER-343,193
B-17,2026-05-06,QX-TIN-344,181
B-17,2026-05-06,QX-FRZ-345,233
B-17,2026-05-06,QX-FRZ-346,186
B-17,2026-05-06,QX-HHD-347,160
B-17,2026-05-06,QX-DRK-348,196
B-17,2026-05-06,QX-CER-349,35
B-17,2026-05-06,QX-FRZ-351,205
B-17,2026-05-06,QX-BWS-352,29
B-17,2026-05-06,QX-CER-353,212
B-17,2026-05-06,QX-HHD-354,
B-17,2026-05-06,QX-TIN-355,175
B-17,2026-05-06,QX-HBC-356,187
B-17,2026-05-06,QX-TIN-357,174
B-17,2026-05-06,QX-PET-358,175
B-17,2026-05-06,QX-CER-359,22
B-17,2026-05-06,QX-DRY-360,
B-17,2026-05-06,QX-HHD-361,157
B-17,2026-05-06,QX-DRK-362,119
B-17,2026-05-06,QX-DRK-363,141
B-17,2026-05-06,QX-DRY-365,67
B-17,2026-05-06,QX-PRO-366,33
B-17,2026-05-06,QX-FRZ-367,157
B-17,2026-05-06,QX-PET-368,218
B-17,2026-05-06,QX-CER-369,57
B-17,2026-05-06,QX-BWS-371,27
B-17,2026-05-06,QX-PET-372,8
B-17,2026-05-06,QX-PET-373,102
B-17,2026-05-06,QX-HHD-374,56
B-17,2026-05-06,QX-CHL-375,70
B-17,2026-05-06,QX-BAK-376,232
B-17,2026-05-06,QX-BWS-377,150
B-17,2026-05-06,QX-CER-378,73
B-17,2026-05-06,QX-DRY-380,81
B-17,2026-05-06,QX-HHD-381,163
B-17,2026-05-06,QX-CER-382,9
B-17,2026-05-06,QX-PRO-383,70
B-17,2026-05-06,QX-FRZ-384,127
B-17,2026-05-06,QX-BWS-386,217
B-17,2026-05-06,QX-DRK-387,197
B-17,2026-05-06,QX-CHL-388,207
B-17,2026-05-06,QX-CHL-389,43
B-17,2026-05-06,QX-DRK-390,91
B-17,2026-05-06,QX-DRK-391,201
B-17,2026-05-06,QX-DRK-392,90
B-17,2026-05-06,QX-CHL-393,222
B-17,2026-05-06,QX-HBC-394,44
B-17,2026-05-06,QX-HHD-395,21
B-17,2026-05-06,QX-PET-396,157
B-17,2026-05-06,QX-PRO-397,137
B-17,2026-05-06,QX-CER-398,120
B-17,2026-05-06,QX-BWS-399,142
B-17,2026-05-06,QX-HBC-400,4
B-17,2026-05-06,QX-BWS-402,228
B-17,2026-05-06,QX-HHD-403,12
B-17,2026-05-06,QX-DRY-404,175
B-17,2026-05-06,QX-PET-405,231
B-17,2026-05-06,QX-HBC-406,156
B-17,2026-05-06,QX-DRY-407,142
B-17,2026-05-06,QX-DRY-408,219
B-17,2026-05-06,QX-PRO-409,226
B-17,2026-05-06,QX-CHL-410,117
B-17,2026-05-06,QX-BWS-412,13
B-17,2026-05-06,QX-FRZ-413,37
B-17,2026-05-06,QX-FRZ-414,175
B-17,2026-05-06,QX-FRZ-415,106
B-17,2026-05-06,QX-PET-416,94
B-17,2026-05-06,QX-PET-417,167
B-17,2026-05-06,QX-HHD-418,22
B-17,2026-05-06,QX-BAK-419,114
B-17,2026-05-06,QX-DRK-420,126
B-17,2026-05-06,QX-FRZ-421,32
B-17,2026-05-06,QX-PET-422,
B-17,2026-05-06,QX-PRO-423,9
B-17,2026-05-06,QX-CHL-424,117
B-17,2026-05-06,QX-BAK-425,154
B-17,2026-05-06,QX-DRK-426,165
B-17,2026-05-06,QX-PET-427,239
B-17,2026-05-06,QX-DRY-429,45
B-17,2026-05-06,QX-FRZ-430,161
B-17,2026-05-06,QX-CHL-431,163
B-17,2026-05-06,QX-PET-432,194
B-17,2026-05-06,QX-CER-433,146
B-17,2026-05-06,QX-PRO-434,59
B-17,2026-05-06,QX-PRO-435,121
B-17,2026-05-06,QX-FRZ-436,126
B-17,2026-05-06,QX-CHL-437,49
B-17,2026-05-06,QX-BWS-438,141
B-17,2026-05-06,QX-FRZ-439,197
B-17,2026-05-06,QX-HHD-440,22
B-17,2026-05-06,QX-HBC-441,140
B-17,2026-05-06,QX-HHD-442,224
B-17,2026-05-06,QX-HHD-444,58
B-17,2026-05-06,QX-PET-445,102
B-17,2026-05-06,QX-TIN-446,185
B-17,2026-05-06,QX-PET-449,3
B-17,2026-05-06,QX-HHD-450,52
B-17,2026-05-06,QX-BWS-451,30
B-17,2026-05-06,QX-HHD-452,142
B-17,2026-05-06,QX-PRO-453,210
B-17,2026-05-06,QX-CER-454,73
B-17,2026-05-06,QX-PET-455,126
B-17,2026-05-06,QX-PRO-456,5
B-17,2026-05-06,QX-DRY-457,90
B-17,2026-05-06,QX-CER-458,67
B-17,2026-05-06,QX-PET-459,54
B-17,2026-05-06,QX-DRK-460,60
B-17,2026-05-06,QX-BAK-461,199
B-17,2026-05-06,QX-PET-462,19
B-17,2026-05-06,QX-TIN-463,180
B-17,2026-05-06,QX-BAK-464,31
B-17,2026-05-06,QX-HBC-465,122
B-17,2026-05-06,QX-CHL-466,232
B-17,2026-05-06,QX-DRK-467,88
B-17,2026-05-06,QX-TIN-468,177
B-17,2026-05-06,QX-HHD-469,122
B-17,2026-05-06,QX-BWS-470,45
B-17,2026-05-06,QX-PET-471,173
B-17,2026-05-06,QX-DRY-472,89
B-17,2026-05-06,QX-FRZ-474,79
B-17,2026-05-06,QX-CHL-475,191
B-17,2026-05-06,QX-PET-476,114
B-17,2026-05-06,QX-BWS-477,228
B-17,2026-05-06,QX-CHL-478,51
B-17,2026-05-06,QX-TIN-480,59
B-17,2026-05-06,QX-PET-481,236
B-17,2026-05-06,QX-CHL-482,119
B-17,2026-05-06,QX-DRK-484,221
B-17,2026-05-06,QX-HBC-486,139
B-17,2026-05-06,QX-TIN-487,188
B-17,2026-05-06,QX-BAK-488,206
B-17,2026-05-06,QX-DRY-489,33
B-17,2026-05-06,QX-BWS-490,45
B-17,2026-05-06,QX-BWS-491,80
B-17,2026-05-06,QX-HHD-492,163
B-17,2026-05-06,QX-HHD-493,113
B-17,2026-05-06,QX-PET-494,197
B-17,2026-05-06,QX-FRZ-495,180
B-17,2026-05-06,QX-HBC-499,136
B-17,2026-05-06,QX-FRZ-500,197
B-17,2026-05-06,QX-BAK-502,150
B-17,2026-05-06,QX-DRK-503,189
