check_id,branch_id,competitor_id,sku,checked_on,competitor_price,our_price,checked_by
CHK-0001188,B-08,CMP-HW,QX-PRO-718,2026-05-06,4.68,4.56,E-903
CHK-0001189,B-08,CMP-HW,QX-CHL-734,2026-05-06,20.87,20.27,E-903
CHK-0001190,B-08,CMP-HW,QX-HHD-758,2026-05-06,11.65,11.82,E-903
CHK-0001191,B-08,CMP-HW,QX-HHD-762,2026-05-06,9.38,9.40,E-903
CHK-0001192,B-08,CMP-HW,QX-PET-789,2026-05-06,3.94,4.02,E-903
CHK-0001193,B-08,CMP-HW,QX-TIN-819,2026-05-06,1.35,1.38,E-903
CHK-0001194,B-08,CMP-HW,QX-DRY-851,2026-05-06,1.81,1.78,E-903
CHK-0001195,B-08,CMP-HW,QX-DRY-870,2026-05-06,2.72,2.75,E-903
CHK-0001196,B-08,CMP-HW,QX-CHL-883,2026-05-06,6.87,7.05,E-903
CHK-0001197,B-08,CMP-HW,QX-FRZ-890,2026-05-06,5.41,5.47,E-903
CHK-0001198,B-08,CMP-HW,QX-PRO-922,2026-05-06,1.24,1.25,E-903
CHK-0001199,B-08,CMP-HW,QX-HBC-004,2026-05-06,6.42,6.60,E-903
CHK-0001200,B-08,CMP-HW,QX-BWS-050,2026-05-06,11.01,11.24,E-903
CHK-0001201,B-08,CMP-HW,QX-DRY-075,2026-05-06,7.19,7.13,E-903
CHK-0001202,B-08,CMP-HW,QX-CER-077,2026-05-06,2.97,2.90,E-903
CHK-0001203,B-08,CMP-HW,QX-TIN-110,2026-05-06,0.69,0.70,E-903
CHK-0001204,B-08,CMP-HW,QX-BWS-114,2026-05-06,6.53,6.69,E-903
CHK-0001205,B-08,CMP-HW,QX-HHD-119,2026-05-06,2.89,2.98,E-903
CHK-0001206,B-08,CMP-HW,QX-BWS-151,2026-05-06,17.97,18.40,E-903
CHK-0001207,B-08,CMP-HW,QX-HHD-182,2026-05-06,9.05,8.93,E-903
CHK-0001208,B-08,CMP-HW,QX-BAK-184,2026-05-06,6.86,6.84,E-903
CHK-0001209,B-08,CMP-HW,QX-DRY-193,2026-05-06,4.45,4.42,E-903
CHK-0001210,B-08,CMP-HW,QX-HHD-231,2026-05-06,7.27,7.40,E-903
CHK-0001211,B-08,CMP-HW,QX-BWS-271,2026-05-06,16.39,16.63,E-903
CHK-0001212,B-08,CMP-HW,QX-HBC-307,2026-05-06,9.85,10.13,E-903
CHK-0001213,B-08,CMP-HW,QX-HBC-329,2026-05-06,9.65,9.88,E-903
CHK-0001214,B-08,CMP-HW,QX-HBC-331,2026-05-06,13.78,14.03,E-903
CHK-0001215,B-08,CMP-HW,QX-PRO-341,2026-05-06,2.95,2.96,E-903
CHK-0001216,B-08,CMP-HW,QX-BWS-350,2026-05-06,7.21,7.13,E-903
CHK-0001217,B-08,CMP-HW,QX-DRK-352,2026-05-06,5.30,5.33,E-903
CHK-0001218,B-08,CMP-HW,QX-TIN-353,2026-05-06,2.55,2.49,E-903
CHK-0001219,B-08,CMP-HW,QX-TIN-355,2026-05-06,1.29,1.32,E-903
CHK-0001220,B-08,CMP-HW,QX-PRO-373,2026-05-06,4.34,4.46,E-903
CHK-0001221,B-08,CMP-HW,QX-CHL-389,2026-05-06,6.08,6.08,E-903
CHK-0001222,B-08,CMP-HW,QX-BAK-411,2026-05-06,3.88,3.93,E-903
CHK-0001223,B-08,CMP-HW,QX-PRO-412,2026-05-06,3.05,2.99,E-903
CHK-0001224,B-08,CMP-HW,QX-CER-423,2026-05-06,4.16,4.18,E-903
CHK-0001225,B-08,CMP-HW,QX-BWS-424,2026-05-06,11.76,11.43,E-903
CHK-0001226,B-08,CMP-HW,QX-CER-436,2026-05-06,1.50,1.54,E-903
CHK-0001227,B-09,CMP-BG,QX-TIN-203,2026-05-06,1.98,2.15,E-944
CHK-0001228,B-09,CMP-BG,QX-BWS-209,2026-05-06,26.22,27.75,E-944
CHK-0001229,B-09,CMP-BG,QX-FRZ-225,2026-05-06,6.61,7.18,E-944
CHK-0001230,B-09,CMP-BG,QX-CHL-231,2026-05-06,7.99,8.38,E-944
CHK-0001231,B-09,CMP-BG,QX-CER-248,2026-05-06,2.76,2.97,E-944
CHK-0001232,B-09,CMP-BG,QX-HHD-252,2026-05-06,2.09,2.27,E-944
CHK-0001233,B-09,CMP-BG,QX-FRZ-259,2026-05-06,5.94,6.27,E-944
CHK-0001234,B-09,CMP-BG,QX-BWS-324,2026-05-06,13.81,14.45,E-944
CHK-0001235,B-09,CMP-BG,QX-PET-333,2026-05-06,5.38,5.89,E-944
CHK-0001236,B-09,CMP-BG,QX-BAK-335,2026-05-06,3.72,4.00,E-944
CHK-0001237,B-09,CMP-BG,QX-DRY-339,2026-05-06,1.52,1.59,E-944
CHK-0001238,B-09,CMP-BG,QX-TIN-347,2026-05-06,2.28,2.52,E-944
CHK-0001239,B-09,CMP-BG,QX-DRY-351,2026-05-06,3.28,3.68,E-944
CHK-0001240,B-09,CMP-BG,QX-BAK-386,2026-05-06,3.94,4.24,E-944
CHK-0001241,B-09,CMP-BG,QX-BWS-405,2026-05-06,27.30,29.99,E-944
CHK-0001242,B-09,CMP-BG,QX-FRZ-442,2026-05-06,7.42,8.21,E-944
CHK-0001243,B-09,CMP-BG,QX-CER-444,2026-05-06,1.63,1.82,E-944
CHK-0001244,B-09,CMP-BG,QX-PET-454,2026-05-06,1.18,1.28,E-944
CHK-0001245,B-09,CMP-BG,QX-PET-467,2026-05-06,1.19,1.24,E-944
CHK-0001246,B-09,CMP-BG,QX-DRY-476,2026-05-06,5.21,5.48,E-944
CHK-0001247,B-09,CMP-BG,QX-DRY-491,2026-05-06,2.72,2.86,E-944
CHK-0001248,B-09,CMP-BG,QX-HHD-511,2026-05-06,11.62,12.39,E-944
CHK-0001249,B-09,CMP-BG,QX-PET-515,2026-05-06,1.32,1.44,E-944
CHK-0001250,B-09,CMP-BG,QX-BWS-543,2026-05-06,11.09,12.06,E-944
CHK-0001251,B-09,CMP-BG,QX-BWS-557,2026-05-06,16.23,18.10,E-944
CHK-0001252,B-09,CMP-BG,QX-BWS-614,2026-05-06,22.42,23.92,E-944
CHK-0001253,B-09,CMP-BG,QX-DRY-636,2026-05-06,3.57,3.93,E-944
CHK-0001254,B-09,CMP-BG,QX-BWS-639,2026-05-06,4.98,5.25,E-944
CHK-0001255,B-09,CMP-BG,QX-HBC-657,2026-05-06,9.95,10.39,E-944
CHK-0001256,B-09,CMP-BG,QX-PRO-688,2026-05-06,3.26,3.48,E-944
CHK-0001257,B-09,CMP-BG,QX-PET-693,2026-05-06,0.86,0.95,E-944
CHK-0001258,B-09,CMP-BG,QX-BAK-706,2026-05-06,3.07,3.24,E-944
CHK-0001259,B-09,CMP-BG,QX-FRZ-709,2026-05-06,1.68,1.80,E-944
CHK-0001260,B-09,CMP-BG,QX-DRK-712,2026-05-06,5.19,5.46,E-944
CHK-0001261,B-09,CMP-BG,QX-DRY-725,2026-05-06,6.49,6.90,E-944
CHK-0001262,B-09,CMP-BG,QX-PRO-742,2026-05-06,3.92,4.13,E-944
CHK-0001263,B-09,CMP-BG,QX-DRY-767,2026-05-06,1.67,1.87,E-944
CHK-0001264,B-09,CMP-BG,QX-HBC-779,2026-05-06,5.95,6.38,E-944
CHK-0001265,B-09,CMP-BG,QX-CHL-792,2026-05-06,4.40,4.82,E-944
CHK-0001266,B-09,CMP-BG,QX-CER-825,2026-05-06,3.63,4.06,E-944
CHK-0001267,B-09,CMP-BG,QX-TIN-826,2026-05-06,1.20,1.29,E-944
CHK-0001268,B-09,CMP-BG,QX-HHD-827,2026-05-06,4.26,4.68,E-944
CHK-0001269,B-09,CMP-BG,QX-BAK-851,2026-05-06,5.77,6.15,E-944
CHK-0001270,B-09,CMP-BG,QX-TIN-860,2026-05-06,1.53,1.65,E-944
CHK-0001271,B-09,CMP-BG,QX-DRY-866,2026-05-06,3.42,3.69,E-944
CHK-0001272,B-09,CMP-BG,QX-PRO-876,2026-05-06,1.01,1.09,E-944
CHK-0001273,B-09,CMP-BG,QX-CHL-897,2026-05-06,4.35,4.80,E-944
CHK-0001274,B-09,CMP-BG,QX-DRY-913,2026-05-06,5.19,5.53,E-944
CHK-0001275,B-09,CMP-BG,QX-BAK-941,2026-05-06,1.27,1.36,E-944
CHK-0001276,B-09,CMP-BG,QX-TIN-002,2026-05-06,0.94,1.00,E-944
CHK-0001277,B-09,CMP-BG,QX-DRK-020,2026-05-06,1.55,1.63,E-944
CHK-0001278,B-09,CMP-BG,QX-DRK-028,2026-05-06,4.44,4.64,E-944
CHK-0001279,B-09,CMP-BG,QX-CER-103,2026-05-06,4.35,4.59,E-944
CHK-0001280,B-09,CMP-BG,QX-TIN-108,2026-05-06,2.15,2.35,E-944
CHK-0001281,B-09,CMP-BG,QX-DRK-134,2026-05-06,4.59,4.80,E-944
CHK-0001282,B-09,CMP-BG,QX-TIN-138,2026-05-06,2.66,2.81,E-944
CHK-0001283,B-09,CMP-BG,QX-DRY-144,2026-05-06,4.25,4.58,E-944
CHK-0001284,B-09,CMP-BG,QX-BWS-164,2026-05-06,30.28,32.25,E-944
CHK-0001285,B-09,CMP-BG,QX-DRY-179,2026-05-06,2.48,2.74,E-944
CHK-0001286,B-09,CMP-BG,QX-PRO-205,2026-05-06,3.13,3.27,E-944
CHK-0001287,B-09,CMP-BG,QX-BWS-316,2026-05-06,5.16,5.72,E-944
CHK-0001288,B-09,CMP-BG,QX-HBC-324,2026-05-06,4.42,4.67,E-944
CHK-0001289,B-09,CMP-BG,QX-CHL-334,2026-05-06,16.58,18.43,E-944
CHK-0001290,B-09,CMP-BG,QX-TIN-343,2026-05-06,1.77,1.86,E-944
CHK-0001291,B-09,CMP-BG,QX-DRK-362,2026-05-06,3.27,3.60,E-944
CHK-0001292,B-09,CMP-BG,QX-DRK-378,2026-05-06,1.82,2.00,E-944
CHK-0001293,B-09,CMP-BG,QX-FRZ-385,2026-05-06,2.10,2.33,E-944
CHK-0001294,B-09,CMP-BG,QX-HBC-393,2026-05-06,12.50,13.96,E-944
CHK-0001295,B-09,CMP-BG,QX-HHD-411,2026-05-06,5.70,6.29,E-944
CHK-0001296,B-09,CMP-BG,QX-FRZ-495,2026-05-06,2.37,2.59,E-944
CHK-0001297,B-09,CMP-BG,QX-CER-504,2026-05-06,1.61,1.71,E-944
CHK-0001298,B-09,CMP-BG,QX-HHD-515,2026-05-06,7.72,8.50,E-944
CHK-0001299,B-09,CMP-BG,QX-PRO-540,2026-05-06,3.41,3.78,E-944
CHK-0001300,B-09,CMP-BG,QX-CER-589,2026-05-06,1.36,1.45,E-944
CHK-0001301,B-09,CMP-BG,QX-BAK-613,2026-05-06,2.22,2.33,E-944
CHK-0001302,B-09,CMP-BG,QX-BAK-629,2026-05-06,2.50,2.75,E-944
CHK-0001303,B-09,CMP-BG,QX-CHL-707,2026-05-06,1.45,1.53,E-944
CHK-0001304,B-09,CMP-BG,QX-TIN-710,2026-05-06,1.67,1.75,E-944
CHK-0001305,B-09,CMP-BG,QX-BAK-715,2026-05-06,2.38,2.62,E-944
CHK-0001306,B-09,CMP-BG,QX-PRO-718,2026-05-06,4.31,4.74,E-944
CHK-0001307,B-09,CMP-BG,QX-CHL-734,2026-05-06,19.60,21.08,E-944
CHK-0001308,B-09,CMP-BG,QX-PET-789,2026-05-06,3.77,4.18,E-944
CHK-0001309,B-09,CMP-BG,QX-PET-807,2026-05-06,7.87,8.54,E-944
CHK-0001310,B-09,CMP-BG,QX-TIN-819,2026-05-06,1.35,1.44,E-944
CHK-0001311,B-09,CMP-BG,QX-HHD-829,2026-05-06,8.65,9.44,E-944
CHK-0001312,B-09,CMP-BG,QX-BWS-838,2026-05-06,12.78,13.58,E-944
CHK-0001313,B-09,CMP-BG,QX-TIN-867,2026-05-06,0.52,0.55,E-944
CHK-0001314,B-09,CMP-BG,QX-CHL-883,2026-05-06,6.79,7.33,E-944
CHK-0001315,B-09,CMP-BG,QX-BWS-897,2026-05-06,16.10,17.09,E-944
CHK-0001316,B-09,CMP-BG,QX-PRO-922,2026-05-06,1.16,1.30,E-944
CHK-0001317,B-09,CMP-BG,QX-FRZ-928,2026-05-06,6.52,7.32,E-944
CHK-0001318,B-09,CMP-BG,QX-BAK-942,2026-05-06,2.21,2.35,E-944
CHK-0001319,B-09,CMP-BG,QX-PRO-944,2026-05-06,3.93,4.10,E-944
CHK-0001320,B-09,CMP-BG,QX-BWS-950,2026-05-06,18.32,19.95,E-944
CHK-0001321,B-09,CMP-BG,QX-HHD-969,2026-05-06,5.26,5.53,E-944
CHK-0001322,B-09,CMP-BG,QX-BWS-977,2026-05-06,25.05,26.66,E-944
CHK-0001323,B-09,CMP-BG,QX-HBC-004,2026-05-06,6.47,6.86,E-944
CHK-0001324,B-09,CMP-BG,QX-BWS-050,2026-05-06,10.95,11.69,E-944
CHK-0001325,B-09,CMP-BG,QX-DRY-075,2026-05-06,6.69,7.42,E-944
CHK-0001326,B-09,CMP-BG,QX-CHL-091,2026-05-06,1.04,1.16,E-944
CHK-0001327,B-09,CMP-BG,QX-HBC-107,2026-05-06,6.54,7.10,E-944
CHK-0001328,B-09,CMP-BG,QX-TIN-110,2026-05-06,0.71,0.75,E-944
CHK-0001329,B-09,CMP-BG,QX-BWS-114,2026-05-06,6.65,6.96,E-944
CHK-0001330,B-09,CMP-BG,QX-HHD-119,2026-05-06,2.80,3.10,E-944
CHK-0001331,B-09,CMP-BG,QX-DRK-133,2026-05-06,3.83,4.25,E-944
CHK-0001332,B-09,CMP-BG,QX-BWS-151,2026-05-06,17.31,19.14,E-944
CHK-0001333,B-09,CMP-BG,QX-TIN-175,2026-05-06,1.18,1.30,E-944
CHK-0001334,B-09,CMP-BG,QX-DRK-176,2026-05-06,1.13,1.23,E-944
CHK-0001335,B-09,CMP-BG,QX-DRK-177,2026-05-06,5.31,5.81,E-944
CHK-0001336,B-09,CMP-BG,QX-BAK-184,2026-05-06,6.41,7.11,E-944
CHK-0001337,B-09,CMP-BG,QX-HHD-231,2026-05-06,6.98,7.70,E-944
CHK-0001338,B-09,CMP-BG,QX-CER-264,2026-05-06,3.87,4.09,E-944
CHK-0001339,B-09,CMP-BG,QX-BWS-271,2026-05-06,16.21,17.30,E-944
CHK-0001340,B-09,CMP-BG,QX-BWS-281,2026-05-06,15.20,16.29,E-944
CHK-0001341,B-09,CMP-BG,QX-DRK-291,2026-05-06,1.40,1.56,E-944
CHK-0001342,B-09,CMP-BG,QX-HHD-295,2026-05-06,3.43,3.76,E-944
CHK-0001343,B-09,CMP-BG,QX-TIN-317,2026-05-06,1.08,1.15,E-944
CHK-0001344,B-09,CMP-BG,QX-CER-337,2026-05-06,2.98,3.21,E-944
CHK-0001345,B-09,CMP-BG,QX-PRO-341,2026-05-06,2.76,3.08,E-944
CHK-0001346,B-09,CMP-BG,QX-BWS-350,2026-05-06,6.87,7.42,E-944
CHK-0001347,B-09,CMP-BG,QX-DRK-352,2026-05-06,5.13,5.54,E-944
CHK-0001348,B-09,CMP-BG,QX-TIN-353,2026-05-06,2.33,2.59,E-944
CHK-0001349,B-09,CMP-BG,QX-TIN-355,2026-05-06,1.27,1.37,E-944
CHK-0001350,B-09,CMP-BG,QX-HHD-377,2026-05-06,6.97,7.53,E-944
CHK-0001351,B-09,CMP-BG,QX-CHL-389,2026-05-06,6.00,6.32,E-944
CHK-0001352,B-09,CMP-BG,QX-PRO-412,2026-05-06,2.97,3.11,E-944
CHK-0001353,B-09,CMP-BG,QX-CER-423,2026-05-06,3.92,4.35,E-944
CHK-0001354,B-09,CMP-BG,QX-BWS-424,2026-05-06,10.65,11.89,E-944
CHK-0001355,B-04,CMP-KL,QX-TIN-045,2026-05-06,1.04,1.14,E-977
CHK-0001356,B-04,CMP-KL,QX-PRO-213,2026-05-06,5.25,5.57,E-977
CHK-0001357,B-04,CMP-KL,QX-PRO-218,2026-05-06,2.49,2.62,E-977
CHK-0001358,B-04,CMP-KL,QX-FRZ-225,2026-05-06,7.12,7.52,E-977
CHK-0001359,B-04,CMP-KL,QX-CHL-230,2026-05-06,3.63,4.03,E-977
CHK-0001360,B-04,CMP-KL,QX-PET-232,2026-05-06,4.66,5.00,E-977
CHK-0001361,B-04,CMP-KL,QX-CER-248,2026-05-06,2.78,3.12,E-977
CHK-0001362,B-04,CMP-KL,QX-FRZ-259,2026-05-06,6.16,6.57,E-977
CHK-0001363,B-04,CMP-KL,QX-BAK-297,2026-05-06,7.81,8.46,E-977
CHK-0001364,B-04,CMP-KL,QX-FRZ-306,2026-05-06,4.52,4.75,E-977
CHK-0001365,B-04,CMP-KL,QX-BWS-324,2026-05-06,14.18,15.14,E-977
CHK-0001366,B-04,CMP-KL,QX-DRY-351,2026-05-06,3.62,3.86,E-977
CHK-0001367,B-04,CMP-KL,QX-BAK-386,2026-05-06,4.25,4.45,E-977
CHK-0001368,B-04,CMP-KL,QX-FRZ-410,2026-05-06,3.65,4.05,E-977
CHK-0001369,B-04,CMP-KL,QX-CHL-424,2026-05-06,20.01,21.68,E-977
CHK-0001370,B-04,CMP-KL,QX-HBC-438,2026-05-06,12.06,13.25,E-977
CHK-0001371,B-04,CMP-KL,QX-FRZ-442,2026-05-06,8.04,8.60,E-977
CHK-0001372,B-04,CMP-KL,QX-CER-444,2026-05-06,1.78,1.91,E-977
CHK-0001373,B-04,CMP-KL,QX-PET-454,2026-05-06,1.24,1.34,E-977
CHK-0001374,B-04,CMP-KL,QX-DRY-491,2026-05-06,2.68,3.00,E-977
CHK-0001375,B-04,CMP-KL,QX-HHD-511,2026-05-06,11.89,12.98,E-977
CHK-0001376,B-04,CMP-KL,QX-BWS-543,2026-05-06,11.87,12.64,E-977
CHK-0001377,B-04,CMP-KL,QX-BWS-557,2026-05-06,17.39,18.97,E-977
CHK-0001378,B-04,CMP-KL,QX-DRY-600,2026-05-06,2.66,2.95,E-977
CHK-0001379,B-04,CMP-KL,QX-BAK-615,2026-05-06,2.10,2.31,E-977
CHK-0001380,B-04,CMP-KL,QX-BWS-626,2026-05-06,19.98,22.15,E-977
CHK-0001381,B-04,CMP-KL,QX-TIN-635,2026-05-06,0.85,0.95,E-977
CHK-0001382,B-04,CMP-KL,QX-DRY-636,2026-05-06,3.84,4.12,E-977
CHK-0001383,B-04,CMP-KL,QX-BWS-639,2026-05-06,4.94,5.50,E-977
CHK-0001384,B-04,CMP-KL,QX-DRY-642,2026-05-06,2.70,3.03,E-977
CHK-0001385,B-04,CMP-KL,QX-HBC-657,2026-05-06,10.23,10.89,E-977
CHK-0001386,B-04,CMP-KL,QX-PRO-660,2026-05-06,1.33,1.47,E-977
CHK-0001387,B-04,CMP-KL,QX-PRO-688,2026-05-06,3.49,3.65,E-977
CHK-0001388,B-04,CMP-KL,QX-PET-693,2026-05-06,0.96,1.01,E-977
CHK-0001389,B-04,CMP-KL,QX-FRZ-709,2026-05-06,1.77,1.89,E-977
CHK-0001390,B-04,CMP-KL,QX-DRK-712,2026-05-06,5.20,5.72,E-977
CHK-0001391,B-04,CMP-KL,QX-DRY-725,2026-05-06,6.47,7.23,E-977
CHK-0001392,B-04,CMP-KL,QX-CER-741,2026-05-06,3.06,3.29,E-977
CHK-0001393,B-04,CMP-KL,QX-PRO-761,2026-05-06,2.08,2.19,E-977
CHK-0001394,B-04,CMP-KL,QX-HBC-779,2026-05-06,6.32,6.68,E-977
CHK-0001395,B-04,CMP-KL,QX-TIN-826,2026-05-06,1.26,1.35,E-977
CHK-0001396,B-04,CMP-KL,QX-BAK-851,2026-05-06,6.09,6.44,E-977
CHK-0001397,B-04,CMP-KL,QX-TIN-860,2026-05-06,1.58,1.73,E-977
CHK-0001398,B-04,CMP-KL,QX-BAK-874,2026-05-06,2.69,2.82,E-977
CHK-0001399,B-04,CMP-KL,QX-CHL-897,2026-05-06,4.80,5.04,E-977
CHK-0001400,B-04,CMP-KL,QX-FRZ-907,2026-05-06,7.10,7.63,E-977
CHK-0001401,B-04,CMP-KL,QX-DRY-913,2026-05-06,5.21,5.80,E-977
CHK-0001402,B-04,CMP-KL,QX-BAK-941,2026-05-06,1.35,1.43,E-977
CHK-0001403,B-04,CMP-KL,QX-TIN-002,2026-05-06,0.95,1.05,E-977
CHK-0001404,B-04,CMP-KL,QX-DRY-026,2026-05-06,1.17,1.24,E-977
CHK-0001405,B-04,CMP-KL,QX-DRK-028,2026-05-06,4.64,4.86,E-977
CHK-0001406,B-04,CMP-KL,QX-CER-103,2026-05-06,4.47,4.81,E-977
CHK-0001407,B-04,CMP-KL,QX-HBC-106,2026-05-06,10.52,11.42,E-977
CHK-0001408,B-04,CMP-KL,QX-TIN-108,2026-05-06,2.28,2.46,E-977
CHK-0001409,B-04,CMP-KL,QX-DRY-144,2026-05-06,4.53,4.80,E-977
CHK-0001410,B-04,CMP-KL,QX-BWS-164,2026-05-06,31.84,33.80,E-977
CHK-0001411,B-04,CMP-KL,QX-DRY-179,2026-05-06,2.64,2.87,E-977
CHK-0001412,B-04,CMP-KL,QX-PET-271,2026-05-06,3.71,4.07,E-977
CHK-0001413,B-04,CMP-KL,QX-TIN-285,2026-05-06,0.81,0.90,E-977
CHK-0001414,B-04,CMP-KL,QX-DRY-314,2026-05-06,2.55,2.81,E-977
CHK-0001415,B-04,CMP-KL,QX-TIN-383,2026-05-06,2.28,2.41,E-977
CHK-0001416,B-04,CMP-KL,QX-FRZ-385,2026-05-06,2.29,2.44,E-977
CHK-0001417,B-04,CMP-KL,QX-HBC-393,2026-05-06,13.24,14.63,E-977
CHK-0001418,B-04,CMP-KL,QX-DRK-453,2026-05-06,2.90,3.03,E-977
CHK-0001419,B-04,CMP-KL,QX-BWS-470,2026-05-06,21.58,24.18,E-977
CHK-0001420,B-04,CMP-KL,QX-FRZ-495,2026-05-06,2.53,2.71,E-977
CHK-0001421,B-04,CMP-KL,QX-HHD-515,2026-05-06,8.14,8.91,E-977
CHK-0001422,B-04,CMP-KL,QX-CER-529,2026-05-06,2.21,2.45,E-977
CHK-0001423,B-04,CMP-KL,QX-PRO-540,2026-05-06,3.74,3.96,E-977
CHK-0001424,B-04,CMP-KL,QX-CER-589,2026-05-06,1.46,1.52,E-977
CHK-0001425,B-04,CMP-KL,QX-BAK-629,2026-05-06,2.75,2.88,E-977
CHK-0001426,B-04,CMP-KL,QX-HHD-660,2026-05-06,1.93,2.07,E-977
CHK-0001427,B-04,CMP-KL,QX-DRK-670,2026-05-06,6.55,6.92,E-977
CHK-0001428,B-04,CMP-KL,QX-TIN-677,2026-05-06,0.85,0.90,E-977
CHK-0001429,B-04,CMP-KL,QX-FRZ-680,2026-05-06,5.65,5.96,E-977
CHK-0001430,B-04,CMP-KL,QX-HHD-682,2026-05-06,3.34,3.49,E-977
CHK-0001431,B-04,CMP-KL,QX-BWS-684,2026-05-06,26.00,28.22,E-977
CHK-0001432,B-04,CMP-KL,QX-TIN-710,2026-05-06,1.64,1.83,E-977
CHK-0001433,B-04,CMP-KL,QX-HHD-758,2026-05-06,11.76,12.88,E-977
CHK-0001434,B-04,CMP-KL,QX-HHD-762,2026-05-06,9.70,10.25,E-977
CHK-0001435,B-04,CMP-KL,QX-PET-807,2026-05-06,8.15,8.95,E-977
CHK-0001436,B-04,CMP-KL,QX-TIN-819,2026-05-06,1.41,1.50,E-977
CHK-0001437,B-04,CMP-KL,QX-HHD-829,2026-05-06,9.31,9.90,E-977
CHK-0001438,B-04,CMP-KL,QX-DRY-851,2026-05-06,1.84,1.94,E-977
CHK-0001439,B-04,CMP-KL,QX-TIN-867,2026-05-06,0.54,0.60,E-977
CHK-0001440,B-04,CMP-KL,QX-FRZ-890,2026-05-06,5.61,5.96,E-977
CHK-0001441,B-04,CMP-KL,QX-BWS-897,2026-05-06,16.81,17.91,E-977
CHK-0001442,B-04,CMP-KL,QX-BAK-942,2026-05-06,2.34,2.46,E-977
CHK-0001443,B-04,CMP-KL,QX-BWS-950,2026-05-06,18.92,20.91,E-977
CHK-0001444,B-04,CMP-KL,QX-HHD-969,2026-05-06,5.28,5.80,E-977
CHK-0001445,B-04,CMP-KL,QX-HBC-004,2026-05-06,6.78,7.19,E-977
CHK-0001446,B-04,CMP-KL,QX-HBC-048,2026-05-06,2.74,3.00,E-977
CHK-0001447,B-04,CMP-KL,QX-DRY-075,2026-05-06,7.41,7.77,E-977
CHK-0001448,B-04,CMP-KL,QX-CHL-091,2026-05-06,1.15,1.22,E-977
CHK-0001449,B-04,CMP-KL,QX-HBC-107,2026-05-06,7.02,7.44,E-977
CHK-0001450,B-04,CMP-KL,QX-CHL-136,2026-05-06,3.95,4.35,E-977
CHK-0001451,B-04,CMP-KL,QX-PRO-171,2026-05-06,3.90,4.23,E-977
CHK-0001452,B-04,CMP-KL,QX-DRK-177,2026-05-06,5.73,6.09,E-977
CHK-0001453,B-04,CMP-KL,QX-HHD-182,2026-05-06,8.93,9.73,E-977
CHK-0001454,B-04,CMP-KL,QX-DRY-193,2026-05-06,4.30,4.82,E-977
CHK-0001455,B-04,CMP-KL,QX-DRY-199,2026-05-06,5.39,5.97,E-977
CHK-0001456,B-04,CMP-KL,QX-DRK-291,2026-05-06,1.51,1.64,E-977
CHK-0001457,B-04,CMP-KL,QX-HHD-295,2026-05-06,3.75,3.95,E-977
CHK-0001458,B-04,CMP-KL,QX-HBC-329,2026-05-06,10.22,10.77,E-977
CHK-0001459,B-04,CMP-KL,QX-TIN-353,2026-05-06,2.45,2.71,E-977
CHK-0001460,B-04,CMP-KL,QX-TIN-355,2026-05-06,1.37,1.44,E-977
CHK-0001461,B-04,CMP-KL,QX-PRO-373,2026-05-06,4.34,4.86,E-977
CHK-0001462,B-04,CMP-KL,QX-CHL-389,2026-05-06,5.92,6.63,E-977
CHK-0001463,B-04,CMP-KL,QX-BAK-411,2026-05-06,3.81,4.28,E-977
CHK-0001464,B-04,CMP-KL,QX-CER-423,2026-05-06,4.31,4.56,E-977
CHK-0001465,B-04,CMP-KL,QX-BWS-424,2026-05-06,11.69,12.46,E-977
CHK-0001466,B-04,CMP-VN,QX-TIN-045,2026-05-06,1.34,1.14,E-973
CHK-0001467,B-04,CMP-VN,QX-TIN-203,2026-05-06,2.46,2.26,E-973
CHK-0001468,B-04,CMP-VN,QX-PRO-218,2026-05-06,2.97,2.62,E-973
CHK-0001469,B-04,CMP-VN,QX-CHL-231,2026-05-06,10.30,8.79,E-973
CHK-0001470,B-04,CMP-VN,QX-FRZ-259,2026-05-06,7.17,6.57,E-973
CHK-0001471,B-04,CMP-VN,QX-FRZ-306,2026-05-06,5.37,4.75,E-973
CHK-0001472,B-04,CMP-VN,QX-DRY-312,2026-05-06,2.36,2.18,E-973
CHK-0001473,B-04,CMP-VN,QX-BWS-324,2026-05-06,16.69,15.14,E-973
CHK-0001474,B-04,CMP-VN,QX-PET-333,2026-05-06,7.26,6.17,E-973
CHK-0001475,B-04,CMP-VN,QX-BAK-335,2026-05-06,4.66,4.20,E-973
CHK-0001476,B-04,CMP-VN,QX-DRY-339,2026-05-06,1.83,1.67,E-973
CHK-0001477,B-04,CMP-VN,QX-TIN-347,2026-05-06,3.03,2.64,E-973
CHK-0001478,B-04,CMP-VN,QX-FRZ-410,2026-05-06,4.42,4.05,E-973
CHK-0001479,B-04,CMP-VN,QX-HBC-438,2026-05-06,15.27,13.25,E-973
CHK-0001480,B-04,CMP-VN,QX-FRZ-442,2026-05-06,9.29,8.60,E-973
CHK-0001481,B-04,CMP-VN,QX-CER-444,2026-05-06,2.29,1.91,E-973
CHK-0001482,B-04,CMP-VN,QX-PET-467,2026-05-06,1.55,1.30,E-973
CHK-0001483,B-04,CMP-VN,QX-DRY-491,2026-05-06,3.47,3.00,E-973
CHK-0001484,B-04,CMP-VN,QX-HHD-511,2026-05-06,14.39,12.98,E-973
