sale_id,line_no,sku,quantity,uom,unit_price,line_total,promotion_id
S-100080,1,QX-TIN-110,1,unit,0.70,0.70,
S-100080,2,QX-PET-352,2,unit,6.99,13.98,
S-100080,3,QX-DRY-361,2,unit,6.02,12.04,
S-100080,4,QX-FRZ-329,2,unit,2.25,4.50,
S-100080,5,QX-FRZ-961,2,unit,1.40,2.80,
S-100080,6,QX-TIN-865,1,unit,1.53,1.53,
S-100080,7,QX-HBC-245,3,unit,8.57,25.71,
S-100081,1,QX-PRO-934,3,unit,0.50,1.50,
S-100081,2,QX-DRK-126,2,unit,4.01,8.02,
S-100081,3,QX-TIN-231,1,unit,2.51,2.51,
S-100081,4,QX-CHL-180,2,unit,2.65,5.30,
S-100081,5,QX-DRY-610,3,unit,3.32,9.96,PRM-007
S-100081,6,QX-BAK-371,3,unit,3.54,10.62,
S-100082,1,QX-CHL-952,2,unit,5.35,10.70,
S-100082,2,QX-PET-752,1,unit,9.61,9.61,
S-100082,3,QX-DRK-567,1,unit,2.47,2.47,
S-100082,4,QX-PRO-718,1,unit,4.56,4.56,
S-100082,5,QX-HBC-098,1,unit,10.89,10.89,
S-100082,6,QX-CHL-973,1.492,kg,22.77,33.97,
S-100083,1,QX-HHD-820,3,unit,6.00,18.00,
S-100083,2,QX-TIN-534,1,unit,2.06,2.06,
S-100083,3,QX-CER-207,3,unit,4.15,12.45,
S-100083,4,QX-HHD-612,2,unit,9.31,18.62,PRM-054
S-100083,5,QX-HHD-672,2,unit,11.61,23.22,
S-100084,1,QX-TIN-630,2,unit,1.62,3.24,
S-100084,2,QX-TIN-288,2,unit,1.11,2.22,
S-100084,3,QX-DRK-735,3,unit,5.90,17.70,
S-100084,4,QX-BWS-675,1,unit,5.27,5.27,
S-100084,5,QX-BWS-836,2,unit,27.20,54.40,
S-100085,1,QX-DRY-087,3,unit,6.66,19.98,
S-100086,1,QX-DRK-244,1,unit,1.70,1.70,
S-100087,1,QX-CER-245,2,unit,3.11,6.22,
S-100087,2,QX-BAK-443,0.555,kg,7.08,3.93,
S-100087,3,QX-BAK-818,1,unit,1.67,1.67,
S-100087,4,QX-TIN-721,2,unit,2.50,5.00,
S-100087,5,QX-DRY-407,2,unit,1.44,2.88,PRM-039
S-100087,6,QX-PRO-436,2,unit,2.30,4.60,
S-100087,7,QX-BWS-875,2,unit,15.82,31.64,
S-100088,1,QX-BAK-606,2,unit,2.80,5.60,
S-100089,1,QX-BAK-441,2,unit,3.87,7.74,
S-100089,2,QX-HHD-584,3,unit,1.97,5.91,
S-100089,3,QX-CHL-091,2,unit,1.12,2.24,
S-100089,4,QX-CHL-112,1,unit,4.82,4.82,
S-100089,5,QX-BAK-340,1,unit,0.95,0.95,
S-100089,6,QX-HHD-808,1,unit,4.91,4.91,
S-100089,7,QX-CER-840,3,unit,4.03,12.09,
S-100089,8,QX-DRK-440,3,unit,5.54,16.62,
S-100089,9,QX-PET-298,1,unit,8.97,8.97,PRM-042
S-100090,1,QX-HBC-040,1,unit,6.27,6.27,
S-100090,2,QX-HBC-452,2,unit,13.26,26.52,
S-100090,3,QX-BWS-621,2,unit,24.27,48.54,
S-100090,4,QX-CER-349,2,unit,4.09,8.18,
S-100090,5,QX-HBC-355,3,unit,14.11,42.33,
S-100091,1,QX-PET-902,2,unit,6.87,13.74,
S-100092,1,QX-PET-362,3,unit,4.44,13.32,
S-100092,2,QX-FRZ-582,2,unit,7.27,14.54,
S-100092,3,QX-DRK-634,2,unit,2.08,4.16,
S-100092,4,QX-TIN-649,2,unit,2.70,5.40,
S-100093,1,QX-BWS-388,1,unit,22.35,22.35,
S-100094,1,QX-PET-476,2,unit,6.64,13.28,
S-100094,2,QX-HHD-372,2,unit,8.30,16.60,
S-100095,1,QX-DRK-609,1,unit,4.54,4.54,
S-100096,1,QX-DRY-544,3,unit,6.62,19.86,
S-100096,2,QX-DRY-883,1,unit,3.62,3.62,
S-100096,3,QX-CER-522,1,unit,1.24,1.24,
S-100096,4,QX-DRY-284,2,unit,6.66,13.32,PRM-025
S-100096,5,QX-TIN-875,3,unit,0.90,2.70,
S-100096,6,QX-CER-472,2,unit,2.06,4.12,
S-100096,7,QX-HBC-268,3,unit,3.63,10.89,
S-100096,8,QX-PET-822,3,unit,10.79,32.37,
S-100097,1,QX-HBC-009,1,unit,12.47,12.47,
S-100098,1,QX-PRO-244,1,unit,2.12,2.12,
S-100099,1,QX-PRO-218,1,unit,2.40,2.40,PRM-028
S-100099,2,QX-HBC-003,2,unit,11.03,22.06,
S-100100,1,QX-TIN-271,2,unit,0.80,1.60,
S-100100,2,QX-PRO-478,1.281,kg,1.23,1.58,
S-100100,3,QX-DRY-017,1,unit,4.71,4.71,
S-100101,1,QX-DRY-049,3,unit,1.35,4.05,PRM-020
S-100102,1,QX-HHD-197,2,unit,1.77,3.54,
S-100103,1,QX-CHL-299,2,unit,6.91,13.82,
S-100104,1,QX-HBC-031,2,unit,13.72,27.44,PRM-019
S-100105,1,QX-PRO-679,3,unit,1.45,4.35,
S-100106,1,QX-BAK-860,3,unit,2.48,7.44,
S-100106,2,QX-BWS-218,2,unit,18.81,37.62,
S-100106,3,QX-PET-715,1,unit,9.21,9.21,
S-100106,4,QX-PET-717,2,unit,5.99,11.98,
S-100106,5,QX-HBC-985,2,unit,10.26,20.52,
S-100106,6,QX-HBC-268,2,unit,3.63,7.26,
S-100106,7,QX-BAK-517,2,unit,2.68,5.36,PRM-054
S-100106,8,QX-HHD-346,2,unit,1.73,3.46,
S-100106,9,QX-BWS-147,2,unit,22.66,45.32,PRM-029
S-100106,10,QX-CER-505,1,unit,2.73,2.73,
S-100106,11,QX-HHD-878,1,unit,9.18,9.18,
S-100106,12,QX-HHD-821,3,unit,8.11,24.33,
S-100106,13,QX-TIN-649,1,unit,2.70,2.70,
S-100106,14,QX-DRK-544,2,unit,3.04,6.08,
S-100107,1,QX-DRY-423,2,unit,6.82,13.64,
S-100108,1,QX-BWS-750,2,unit,37.92,75.84,
S-100108,2,QX-HBC-307,2,unit,10.13,20.26,
S-100108,3,QX-HBC-055,1,unit,1.76,1.76,
S-100108,4,QX-DRY-686,2,unit,1.04,2.08,
S-100108,5,QX-FRZ-580,2,unit,1.43,2.86,
S-100108,6,QX-TIN-355,2,unit,1.32,2.64,
S-100108,7,QX-FRZ-578,2,unit,3.65,7.30,
S-100109,1,QX-TIN-979,1,unit,2.15,2.15,
S-100109,2,QX-BAK-518,2.07,kg,5.76,11.92,
S-100109,3,QX-DRY-544,1,unit,6.62,6.62,
S-100109,4,QX-TIN-456,2,unit,0.95,1.90,
S-100109,5,QX-HBC-185,2,unit,6.01,12.02,
S-100109,6,QX-TIN-355,1,unit,1.32,1.32,
S-100109,7,QX-DRY-962,3,unit,1.21,3.63,
S-100109,8,QX-DRK-643,3,unit,1.74,5.22,
S-100109,9,QX-PET-781,2,unit,4.26,8.52,
S-100109,10,QX-HBC-973,1,unit,9.82,9.82,
S-100109,11,QX-BAK-695,1,unit,1.78,1.78,PRM-005
S-100109,12,QX-PRO-039,3,unit,5.15,15.45,
S-100109,13,QX-BWS-210,2,unit,4.91,9.82,
S-100109,14,QX-HHD-820,2,unit,6.00,12.00,
S-100109,15,QX-HHD-514,1,unit,5.06,5.06,
S-100109,16,QX-FRZ-530,2,unit,1.57,3.14,
S-100109,17,QX-CER-884,1,unit,2.48,2.48,
S-100109,18,QX-PRO-726,2,unit,5.33,10.66,
S-100109,19,QX-FRZ-869,1,unit,4.97,4.97,
S-100109,20,QX-HBC-185,2,unit,6.01,12.02,
S-100109,21,QX-TIN-033,2,unit,1.96,3.92,
S-100109,22,QX-BWS-062,3,unit,3.81,11.43,
S-100109,23,QX-FRZ-983,2,unit,3.13,6.26,
S-100109,24,QX-DRY-773,2,unit,4.65,9.30,
S-100110,1,QX-BAK-335,2,unit,3.85,7.70,
S-100111,1,QX-HBC-031,2,unit,13.72,27.44,
S-100112,1,QX-PET-579,2,unit,2.18,4.36,
S-100113,1,QX-CHL-723,0.615,kg,18.14,11.16,
S-100114,1,QX-PET-352,2,unit,6.99,13.98,
S-100114,2,QX-HHD-422,2,unit,5.37,10.74,
S-100114,3,QX-PET-123,1,unit,2.47,2.47,PRM-058
S-100114,4,QX-CHL-070,2.079,kg,22.89,47.59,
S-100114,5,QX-PRO-428,1,unit,3.53,3.53,
S-100114,6,QX-BWS-681,1,unit,8.71,8.71,
S-100114,7,QX-TIN-437,1,unit,1.63,1.63,
S-100114,8,QX-DRK-464,2,unit,2.99,5.98,
S-100114,9,QX-DRY-584,2,unit,1.31,2.62,
S-100114,10,QX-CER-577,2,unit,2.77,5.54,
S-100114,11,QX-TIN-434,2,unit,1.51,3.02,PRM-026
S-100114,12,QX-TIN-853,2,unit,0.90,1.80,
S-100114,13,QX-CER-702,1,unit,3.80,3.80,
S-100115,1,QX-DRY-264,2,unit,2.21,4.42,
S-100115,2,QX-CHL-439,1.65,kg,10.02,16.53,
S-100115,3,QX-CHL-361,3,unit,1.59,4.77,
S-100115,4,QX-BWS-147,2,unit,22.66,45.32,
S-100115,5,QX-PRO-218,2,unit,2.40,4.80,
S-100115,6,QX-BWS-263,2,unit,9.99,19.98,
S-100115,7,QX-DRK-521,1,unit,5.99,5.99,
S-100115,8,QX-DRK-843,3,unit,4.06,12.18,
S-100115,9,QX-CER-741,2,unit,3.02,6.04,
S-100115,10,QX-HHD-682,3,unit,3.20,9.60,
S-100115,11,QX-DRK-513,2,unit,2.91,5.82,
S-100115,12,QX-TIN-299,2,unit,1.86,3.72,
S-100115,13,QX-DRY-940,2,unit,4.91,9.82,PRM-008
S-100115,14,QX-DRK-905,2,unit,2.41,4.82,
S-100115,15,QX-HHD-957,3,unit,2.18,6.54,
S-100115,16,QX-BAK-666,2,unit,2.20,4.40,
S-100115,17,QX-DRY-686,2,unit,1.04,2.08,
S-100115,18,QX-CER-529,3,unit,2.25,6.75,
S-100115,19,QX-CER-270,1,unit,3.84,3.84,
S-100115,20,QX-CER-222,1,unit,4.48,4.48,
S-100115,21,QX-BWS-492,1,unit,26.72,26.72,
S-100116,1,QX-PET-715,1,unit,9.21,9.21,
S-100116,2,QX-CER-256,1,unit,4.57,4.57,
S-100116,3,QX-PRO-045,1,unit,4.11,4.11,
S-100116,4,QX-HBC-061,2,unit,3.81,7.62,
S-100116,5,QX-FRZ-904,2,unit,5.42,10.84,
S-100117,1,QX-CER-275,1,unit,3.66,3.66,PRM-029
S-100117,2,QX-HBC-902,2,unit,5.76,11.52,
S-100117,3,QX-TIN-710,2,unit,1.68,3.36,
S-100117,4,QX-BAK-426,2,unit,1.81,3.62,
S-100117,5,QX-PRO-587,2,unit,1.25,2.50,
S-100117,6,QX-DRY-870,1,unit,2.75,2.75,
S-100117,7,QX-FRZ-079,2,unit,1.49,2.98,
S-100117,8,QX-FRZ-742,3,unit,2.48,7.44,
S-100117,9,QX-CHL-232,0.578,kg,13.61,7.87,
S-100117,10,QX-CER-531,3,unit,1.90,5.70,
S-100117,11,QX-DRY-502,1,unit,3.33,3.33,
S-100117,12,QX-CHL-872,1,unit,5.24,5.24,
S-100117,13,QX-BAK-912,0.313,kg,3.88,1.21,
S-100117,14,QX-CER-348,2,unit,1.37,2.74,
S-100117,15,QX-CER-417,2,unit,3.33,6.66,
S-100117,16,QX-DRK-177,1,unit,5.59,5.59,PRM-033
S-100117,17,QX-HHD-236,2,unit,11.92,23.84,
S-100117,18,QX-HBC-329,2,unit,9.88,19.76,
S-100117,19,QX-HBC-344,2,unit,14.40,28.80,
S-100117,20,QX-PRO-637,2,unit,4.23,8.46,
S-100117,21,QX-DRK-028,2,unit,4.46,8.92,
S-100117,22,QX-CHL-057,1,unit,4.41,4.41,
S-100117,23,QX-FRZ-983,1,unit,3.13,3.13,
S-100117,24,QX-CER-064,2,unit,1.81,3.62,
S-100118,1,QX-BWS-281,3,unit,15.66,46.98,
S-100119,1,QX-BAK-594,3,unit,1.35,4.05,PRM-045
S-100119,2,QX-DRY-293,3,unit,1.02,3.06,
S-100119,3,QX-PET-119,2,unit,8.89,17.78,
S-100119,4,QX-CER-901,3,unit,3.83,11.49,
S-100119,5,QX-DRY-758,2,unit,4.29,8.58,
S-100119,6,QX-FRZ-074,1,unit,2.44,2.44,
S-100119,7,QX-PRO-408,2.156,kg,4.47,9.64,
S-100119,8,QX-PET-708,1,unit,8.47,8.47,
S-100119,9,QX-HBC-405,2,unit,13.83,27.66,
S-100119,10,QX-FRZ-495,2,unit,2.49,4.98,
S-100119,11,QX-TIN-957,2,unit,2.15,4.30,
S-100119,12,QX-PET-100,3,unit,1.43,4.29,
S-100119,13,QX-HBC-729,2,unit,12.40,24.80,
S-100120,1,QX-DRK-464,1,unit,2.99,2.99,
S-100120,2,QX-TIN-122,3,unit,2.64,7.92,
S-100120,3,QX-DRK-804,2,unit,3.10,6.20,
S-100120,4,QX-DRK-243,3,unit,0.85,2.55,
S-100120,5,QX-BWS-167,2,unit,20.30,40.60,
S-100120,6,QX-CER-296,2,unit,2.16,4.32,
S-100120,7,QX-BWS-209,2,unit,26.68,53.36,PRM-022
S-100121,1,QX-DRY-893,2,unit,6.91,13.82,
S-100121,2,QX-CHL-708,2,unit,2.76,5.52,
S-100121,3,QX-TIN-915,2,unit,2.31,4.62,
S-100121,4,QX-HBC-564,2,unit,5.27,10.54,PRM-006
S-100121,5,QX-BAK-173,2.147,kg,4.12,8.85,
S-100121,6,QX-BWS-945,2,unit,26.79,53.58,
S-100121,7,QX-DRK-863,2,unit,4.80,9.60,
S-100122,1,QX-BAK-509,1.646,kg,6.52,10.73,
S-100122,2,QX-DRY-578,3,unit,3.10,9.30,
S-100122,3,QX-PRO-448,2,unit,5.50,11.00,PRM-005
S-100122,4,QX-BWS-498,3,unit,19.80,59.40,
S-100123,1,QX-TIN-155,1,unit,0.90,0.90,
S-100123,2,QX-CER-988,1,unit,3.87,3.87,
S-100123,3,QX-CHL-542,2,unit,8.85,17.70,
S-100123,4,QX-DRK-327,2,unit,3.37,6.74,
S-100123,5,QX-PET-566,2,unit,3.63,7.26,
S-100123,6,QX-TIN-045,2,unit,1.05,2.10,
S-100123,7,QX-CHL-216,3,unit,7.50,22.50,
S-100123,8,QX-BWS-832,3,unit,19.51,58.53,PRM-024
S-100124,1,QX-DRY-282,1,unit,6.12,6.12,
S-100124,2,QX-DRY-421,3,unit,1.08,3.24,
S-100124,3,QX-PET-181,1,unit,7.47,7.47,
S-100124,4,QX-FRZ-289,2,unit,8.22,16.44,
S-100125,1,QX-PET-323,2,unit,6.96,13.92,
S-100125,2,QX-CER-270,1,unit,3.84,3.84,
S-100125,3,QX-FRZ-635,1,unit,1.58,1.58,
S-100125,4,QX-BAK-268,1.101,kg,7.10,7.82,
S-100125,5,QX-DRK-378,3,unit,1.92,5.76,
S-100125,6,QX-TIN-345,1,unit,0.50,0.50,
S-100125,7,QX-DRK-282,2,unit,6.18,12.36,
S-100125,8,QX-HBC-098,1,unit,10.89,10.89,
S-100125,9,QX-BWS-439,3,unit,6.77,20.31,
S-100125,10,QX-HHD-859,2,unit,3.65,7.30,
S-100125,11,QX-PRO-303,0.687,kg,2.53,1.74,
S-100125,12,QX-DRK-603,3,unit,4.20,12.60,
S-100125,13,QX-FRZ-980,3,unit,2.00,6.00,
S-100125,14,QX-PET-537,2,unit,6.96,13.92,
S-100125,15,QX-CER-435,1,unit,4.00,4.00,
S-100125,16,QX-FRZ-259,2,unit,6.03,12.06,
S-100125,17,QX-CHL-358,2,unit,2.81,5.62,
S-100125,18,QX-DRY-602,2,unit,3.31,6.62,
S-100125,19,QX-DRY-293,3,unit,1.02,3.06,
S-100125,20,QX-FRZ-112,3,unit,1.75,5.25,
S-100125,21,QX-PRO-477,2,unit,0.55,1.10,
S-100125,22,QX-BWS-798,1,unit,37.33,37.33,
S-100126,1,QX-TIN-140,2,unit,2.33,4.66,
S-100126,2,QX-CER-285,3,unit,1.63,4.89,
S-100126,3,QX-CER-889,1,unit,3.35,3.35,
S-100126,4,QX-BAK-645,3,unit,2.33,6.99,
S-100126,5,QX-PRO-679,2,unit,1.45,2.90,
S-100126,6,QX-DRK-796,3,unit,0.90,2.70,
S-100126,7,QX-HHD-859,2,unit,3.65,7.30,
S-100126,8,QX-CHL-541,1.938,kg,20.70,40.12,
S-100126,9,QX-DRY-509,1,unit,4.05,4.05,
S-100126,10,QX-TIN-630,3,unit,1.62,4.86,
S-100127,1,QX-DRY-866,2,unit,3.55,7.10,
S-100128,1,QX-TIN-163,3,unit,0.85,2.55,
S-100128,2,QX-BAK-765,2,unit,2.84,5.68,
S-100129,1,QX-HHD-023,2,unit,11.98,23.96,PRM-055
S-100130,1,QX-PRO-121,1.226,kg,2.48,3.04,
S-100130,2,QX-FRZ-687,1,unit,4.27,4.27,
S-100131,1,QX-FRZ-629,2,unit,7.04,14.08,
S-100131,2,QX-DRK-727,3,unit,6.35,19.05,
S-100131,3,QX-DRY-772,3,unit,3.09,9.27,
S-100132,1,QX-HHD-717,3,unit,3.09,9.27,
S-100132,2,QX-FRZ-662,3,unit,7.33,21.99,
S-100132,3,QX-CHL-973,1.621,kg,22.77,36.91,
S-100133,1,QX-CER-472,2,unit,2.06,4.12,
S-100133,2,QX-PRO-562,1.917,kg,3.26,6.25,
S-100133,3,QX-BAK-487,1,unit,2.58,2.58,
S-100133,4,QX-PRO-922,2,unit,1.25,2.50,PRM-057
S-100133,5,QX-TIN-202,1,unit,1.09,1.09,PRM-055
S-100133,6,QX-FRZ-984,1,unit,6.06,6.06,
S-100133,7,QX-BWS-611,2,unit,8.52,17.04,
S-100133,8,QX-TIN-278,2,unit,1.29,2.58,
S-100133,9,QX-HHD-682,2,unit,3.20,6.40,
S-100133,10,QX-FRZ-615,2,unit,7.89,15.78,
S-100134,1,QX-DRY-062,2,unit,1.42,2.84,
S-100134,2,QX-PRO-131,3,unit,4.79,14.37,
S-100135,1,QX-BWS-209,3,unit,26.68,80.04,
S-100135,2,QX-BWS-162,1,unit,35.15,35.15,
S-100135,3,QX-FRZ-057,1,unit,6.47,6.47,
S-100135,4,QX-TIN-538,2,unit,1.90,3.80,
S-100135,5,QX-DRK-244,2,unit,1.70,3.40,
S-100135,6,QX-PET-741,2,unit,7.02,14.04,
S-100136,1,QX-TIN-671,2,unit,1.21,2.42,
S-100136,2,QX-DRY-311,3,unit,3.28,9.84,
S-100136,3,QX-HHD-556,2,unit,4.44,8.88,
S-100136,4,QX-BAK-217,0.815,kg,4.53,3.69,
S-100136,5,QX-CER-655,1,unit,4.18,4.18,
S-100136,6,QX-HBC-901,1,unit,12.76,12.76,
S-100136,7,QX-DRY-620,2,unit,4.53,9.06,
S-100136,8,QX-CHL-958,2,unit,6.47,12.94,
S-100136,9,QX-BAK-252,1.023,kg,3.24,3.31,
S-100136,10,QX-BAK-564,2,unit,3.57,7.14,
S-100136,11,QX-HBC-148,2,unit,14.18,28.36,
S-100137,1,QX-HHD-993,2,unit,2.03,4.06,
S-100137,2,QX-TIN-177,1,unit,0.55,0.55,
S-100137,3,QX-PRO-632,2,unit,3.56,7.12,
S-100137,4,QX-HHD-762,2,unit,9.40,18.80,
S-100137,5,QX-TIN-379,1,unit,1.13,1.13,
S-100137,6,QX-BWS-402,2,unit,14.80,29.60,
S-100137,7,QX-TIN-979,3,unit,2.15,6.45,
S-100137,8,QX-FRZ-442,1,unit,7.89,7.89,
S-100137,9,QX-HBC-117,3,unit,6.50,19.50,
S-100138,1,QX-DRY-104,2,unit,4.71,9.42,
S-100139,1,QX-HBC-240,2,unit,6.80,13.60,
S-100140,1,QX-DRK-244,2,unit,1.70,3.40,
S-100141,1,QX-BAK-219,2,unit,0.70,1.40,
S-100141,2,QX-CER-383,2,unit,3.71,7.42,
S-100142,1,QX-BWS-987,2,unit,11.32,22.64,
S-100142,2,QX-HHD-117,1,unit,10.78,10.78,
S-100142,3,QX-TIN-356,2,unit,2.69,5.38,
S-100142,4,QX-DRK-221,3,unit,0.65,1.95,
S-100142,5,QX-TIN-202,3,unit,1.09,3.27,
S-100142,6,QX-HHD-829,2,unit,9.08,18.16,
S-100142,7,QX-PET-520,2,unit,2.26,4.52,
S-100142,8,QX-CER-504,2,unit,1.64,3.28,PRM-023
S-100142,9,QX-PET-771,2,unit,9.60,19.20,PRM-019
S-100142,10,QX-PRO-484,1,unit,4.83,4.83,
S-100142,11,QX-HHD-197,2,unit,1.77,3.54,
S-100142,12,QX-CHL-963,1,unit,1.51,1.51,PRM-058
S-100142,13,QX-HHD-139,3,unit,5.47,16.41,
S-100142,14,QX-BWS-238,2,unit,6.11,12.22,
S-100142,15,QX-DRY-373,2,unit,2.48,4.96,
S-100142,16,QX-HBC-393,3,unit,13.42,40.26,
S-100142,17,QX-TIN-230,3,unit,2.61,7.83,
S-100143,1,QX-TIN-029,1,unit,2.81,2.81,
S-100144,1,QX-CHL-399,1.451,kg,9.16,13.29,
S-100145,1,QX-FRZ-364,3,unit,6.89,20.67,
S-100146,1,QX-HHD-576,2,unit,7.54,15.08,PRM-008
S-100147,1,QX-HHD-613,3,unit,7.21,21.63,
S-100148,1,QX-DRK-714,1,unit,3.68,3.68,
S-100148,2,QX-HBC-027,3,unit,10.29,30.87,
S-100148,3,QX-PET-059,3,unit,6.20,18.60,PRM-014
S-100148,4,QX-FRZ-011,1,unit,5.52,5.52,
S-100148,5,QX-FRZ-936,3,unit,5.71,17.13,
S-100148,6,QX-DRK-202,2,unit,0.70,1.40,
S-100148,7,QX-HHD-183,2,unit,7.15,14.30,
S-100149,1,QX-TIN-138,2,unit,2.70,5.40,
S-100150,1,QX-DRK-440,2,unit,5.54,11.08,
S-100150,2,QX-DRK-733,1,unit,4.45,4.45,
S-100150,3,QX-CER-236,1,unit,2.95,2.95,
S-100150,4,QX-PRO-163,1,unit,3.57,3.57,
S-100150,5,QX-HHD-563,2,unit,8.88,17.76,
S-100150,6,QX-TIN-927,3,unit,1.96,5.88,
S-100150,7,QX-FRZ-418,3,unit,6.52,19.56,
S-100150,8,QX-FRZ-034,1,unit,2.74,2.74,
S-100150,9,QX-CHL-971,1.587,kg,16.48,26.15,
S-100150,10,QX-CHL-746,1,unit,3.40,3.40,
S-100150,11,QX-DRY-406,2,unit,6.78,13.56,
S-100150,12,QX-TIN-017,2,unit,2.10,4.20,
S-100150,13,QX-HBC-078,2,unit,5.52,11.04,
S-100150,14,QX-CHL-388,1,unit,3.37,3.37,
S-100150,15,QX-PRO-949,2,unit,4.97,9.94,PRM-032
S-100150,16,QX-PET-771,2,unit,9.60,19.20,
S-100150,17,QX-BWS-611,3,unit,8.52,25.56,
S-100151,1,QX-TIN-927,3,unit,1.96,5.88,
S-100151,2,QX-BWS-062,3,unit,3.81,11.43,
S-100151,3,QX-BWS-334,1,unit,25.26,25.26,
S-100151,4,QX-BAK-347,1.299,kg,8.07,10.48,PRM-006
S-100151,5,QX-BAK-975,3,unit,3.74,11.22,
S-100151,6,QX-HBC-978,2,unit,14.34,28.68,
S-100151,7,QX-DRY-052,3,unit,4.28,12.84,PRM-020
S-100151,8,QX-CHL-048,3,unit,7.07,21.21,
S-100151,9,QX-CHL-439,0.374,kg,10.02,3.75,
S-100151,10,QX-TIN-976,3,unit,2.41,7.23,
S-100151,11,QX-PET-234,1,unit,1.83,1.83,
S-100151,12,QX-HBC-049,3,unit,8.55,25.65,
S-100152,1,QX-BAK-414,3,unit,1.34,4.02,
S-100152,2,QX-HHD-113,2,unit,7.60,15.20,
S-100153,1,QX-DRY-304,2,unit,5.24,10.48,
S-100153,2,QX-BWS-196,1,unit,21.00,21.00,
S-100153,3,QX-BAK-722,1.798,kg,3.54,6.36,
S-100153,4,QX-HBC-981,3,unit,5.42,16.26,
S-100153,5,QX-CHL-966,2,unit,3.72,7.44,
S-100153,6,QX-DRY-986,1,unit,2.10,2.10,
S-100153,7,QX-DRY-156,3,unit,2.64,7.92,
S-100154,1,QX-DRK-028,2,unit,4.46,8.92,
S-100155,1,QX-PET-781,2,unit,4.26,8.52,
S-100156,1,QX-CER-960,1,unit,1.91,1.91,
S-100156,2,QX-HHD-238,2,unit,2.12,4.24,
S-100156,3,QX-TIN-934,2,unit,2.45,4.90,
S-100156,4,QX-FRZ-968,1,unit,8.01,8.01,
S-100156,5,QX-CER-278,1,unit,2.53,2.53,PRM-030
S-100156,6,QX-HBC-806,2,unit,10.27,20.54,
S-100156,7,QX-PRO-761,0.64,kg,2.01,1.29,
S-100156,8,QX-DRK-609,2,unit,4.54,9.08,PRM-021
S-100156,9,QX-FRZ-413,2,unit,5.03,10.06,PRM-013
S-100156,10,QX-TIN-080,3,unit,2.58,7.74,
S-100157,1,QX-DRK-256,2,unit,2.17,4.34,
S-100157,2,QX-TIN-298,1,unit,2.63,2.63,
S-100157,3,QX-PET-918,2,unit,4.53,9.06,
S-100158,1,QX-BWS-900,1,unit,33.45,33.45,
S-100159,1,QX-DRY-407,2,unit,1.44,2.88,
S-100159,2,QX-FRZ-566,3,unit,4.24,12.72,
S-100159,3,QX-FRZ-679,2,unit,7.58,15.16,PRM-031
S-100159,4,QX-BAK-942,2,unit,2.26,4.52,
S-100160,1,QX-DRY-982,2,unit,0.80,1.60,
S-100160,2,QX-HHD-139,1,unit,5.47,5.47,
S-100161,1,QX-DRK-678,3,unit,4.52,13.56,
S-100161,2,QX-BAK-722,1.216,kg,3.54,4.30,
S-100161,3,QX-HHD-766,3,unit,3.00,9.00,
S-100162,1,QX-BWS-939,1,unit,7.42,7.42,
S-100163,1,QX-BWS-675,3,unit,5.27,15.81,
S-100164,1,QX-CHL-815,1,unit,3.89,3.89,
S-100164,2,QX-DRY-097,2,unit,5.47,10.94,
S-100164,3,QX-DRY-913,2,unit,5.32,10.64,
S-100164,4,QX-CHL-358,2,unit,2.81,5.62,
S-100164,5,QX-DRY-686,2,unit,1.04,2.08,
S-100164,6,QX-HHD-006,2,unit,5.17,10.34,
S-100164,7,QX-HHD-764,3,unit,11.66,34.98,
S-100164,8,QX-PET-668,2,unit,3.32,6.64,
S-100164,9,QX-BWS-372,2,unit,15.21,30.42,
S-100164,10,QX-FRZ-679,2,unit,7.58,15.16,
S-100164,11,QX-CHL-503,0.747,kg,21.93,16.38,
S-100164,12,QX-PRO-448,1,unit,5.50,5.50,PRM-027
S-100164,13,QX-DRK-882,2,unit,2.42,4.84,PRM-032
S-100164,14,QX-PET-181,2,unit,7.47,14.94,
S-100164,15,QX-CER-429,3,unit,4.69,14.07,
S-100165,1,QX-HBC-187,1,unit,13.61,13.61,
S-100165,2,QX-HHD-158,2,unit,2.80,5.60,
S-100165,3,QX-HBC-416,2,unit,5.18,10.36,
S-100165,4,QX-BWS-676,1,unit,14.49,14.49,
S-100165,5,QX-HBC-208,2,unit,2.24,4.48,PRM-026
S-100165,6,QX-DRY-696,2,unit,1.32,2.64,
S-100165,7,QX-CER-933,1,unit,1.25,1.25,
S-100165,8,QX-FRZ-759,1,unit,8.15,8.15,
S-100165,9,QX-DRK-852,2,unit,4.54,9.08,
S-100165,10,QX-PET-537,1,unit,6.96,6.96,
S-100165,11,QX-CHL-868,0.636,kg,12.11,7.70,
S-100166,1,QX-DRK-863,1,unit,4.80,4.80,PRM-003
S-100166,2,QX-BWS-298,2,unit,6.82,13.64,
S-100166,3,QX-DRY-085,2,unit,1.65,3.30,
S-100166,4,QX-BAK-221,0.859,kg,3.65,3.14,
S-100166,5,QX-DRK-871,1,unit,4.18,4.18,
S-100166,6,QX-DRY-261,3,unit,2.15,6.45,
S-100166,7,QX-PET-540,3,unit,9.96,29.88,
S-100167,1,QX-HBC-061,2,unit,3.81,7.62,
S-100167,2,QX-HBC-737,3,unit,6.03,18.09,
S-100167,3,QX-HBC-576,3,unit,14.46,43.38,PRM-056
