sku,name,category,unit,list_price,sold_by,brand_tier,own_label,kvi,commodity_id,origin_country_id,made_in_house,chilled
QX-BAK-440,"Rounds Chicken","Bakery","250 g",1.69,each,branded,false,true,CMD-WHT,BR,false,false
QX-PRO-441,"Classic Chicken","Produce","400 g",5.50,each,core,true,false,CMD-DSL,BR,false,true
QX-HBC-442,"Original Beans","Health and beauty","1 kg",12.89,each,branded,false,false,CMD-PLM,BR,false,false
QX-CER-443,"Hearty Cleaner","Cereal","1 L",4.27,each,core,true,false,CMD-WHT,BR,false,false
QX-FRZ-444,"Original Chicken","Frozen","400 g",6.64,each,branded,false,false,CMD-DRY,BR,false,true
QX-BAK-445,"Classic Juice","Bakery","250 g",2.79,each,core,true,false,CMD-WHT,GH,false,false
QX-FRZ-446,"Classic Chicken","Frozen","1 kg",6.45,each,core,true,false,CMD-DRY,BR,false,true
QX-PET-447,"Golden Coffee","Pet","750 g",1.23,each,core,true,false,CMD-WHT,VN,false,false
QX-CER-448,"Meadow Pasta","Cereal","1 kg",1.52,each,branded,false,false,CMD-WHT,TR,false,false
QX-HBC-449,"Crisp Cheese","Health and beauty","1 L",5.85,each,core,true,false,CMD-PLM,MA,false,false
QX-PET-450,"Everyday Loaf","Pet","400 g",1.19,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-451,"Selection Chicken","Bakery","per kg",3.97,kg,branded,false,false,CMD-WHT,BZ,false,false
QX-HBC-452,"Golden Coffee","Health and beauty","2 L",9.57,each,branded,false,false,CMD-PLM,BR,false,false
QX-PET-453,"Hearty Pasta","Pet","6 pack",8.29,each,branded,false,false,CMD-WHT,BR,false,false
QX-BWS-454,"Selection Pasta","Beer wine spirits","400 g",34.90,each,branded,false,false,CMD-GAS,BR,false,false
QX-HBC-455,"Orchard Sauce","Health and beauty","2 L",9.24,each,branded,false,false,CMD-PLM,BR,false,false
QX-PET-456,"Crunch Cheese","Pet","2 L",1.15,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-457,"Everyday Sauce","Drinks","400 g",2.99,each,value,true,false,CMD-SUN,BR,false,false
QX-CHL-458,"Hearty Loaf","Chilled","per kg",8.63,kg,branded,false,false,CMD-DRY,BR,false,true
QX-CER-459,"Selection Peas","Cereal","400 g",4.16,each,core,true,false,CMD-WHT,MA,false,false
QX-PET-460,"Fresh Chicken","Pet","400 g",1.19,each,core,true,true,CMD-WHT,ES,false,false
QX-DRK-461,"Meadow Yoghurt","Drinks","1 kg",4.76,each,value,true,false,CMD-SUN,BR,true,false
QX-PRO-462,"Selection Rice","Produce","6 pack",2.15,each,core,true,false,CMD-DSL,BR,false,true
QX-HHD-463,"Crunch Pasta","Household","1 kg",2.67,each,branded,false,false,CMD-BRD,NL,false,false
QX-CER-464,"Choice Butter","Cereal","500 g",1.51,each,branded,false,true,CMD-WHT,BR,false,false
QX-CER-465,"Hearty Coffee","Cereal","250 g",2.06,each,core,true,false,CMD-WHT,TR,false,false
QX-PET-466,"Selection Chicken","Pet","400 g",6.21,each,value,true,false,CMD-WHT,BR,false,false
QX-CER-467,"Simple Apples","Cereal","1 L",2.18,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-468,"Selection Sauce","Frozen","400 g",5.50,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-469,"Orchard Chicken","Dry goods","6 pack",5.27,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-470,"Everyday Biscuits","Tinned","250 g",1.69,each,branded,false,false,CMD-ALU,DK,false,false
QX-PRO-471,"Harvest Beans","Produce","per kg",1.23,kg,core,true,false,CMD-DSL,BR,false,true
QX-BWS-472,"Fresh Butter","Beer wine spirits","400 g",21.34,each,core,true,false,CMD-GAS,KE,false,false
QX-CER-473,"Fresh Apples","Cereal","1 L",3.63,each,core,true,false,CMD-WHT,BR,false,false
QX-BWS-474,"Simple Beans","Beer wine spirits","2 L",21.07,each,branded,false,false,CMD-GAS,NL,false,false
QX-PRO-475,"Rounds Peas","Produce","1 kg",0.91,each,core,true,false,CMD-DSL,GH,false,true
QX-CHL-476,"Bites Flakes","Chilled","per kg",20.26,kg,branded,false,false,CMD-DRY,TR,false,true
QX-PRO-477,"Selection Yoghurt","Produce","2 L",4.83,each,branded,false,false,CMD-DSL,BR,false,true
QX-PRO-478,"Reserve Beans","Produce","500 g",4.27,each,branded,false,false,CMD-DSL,BR,false,true
QX-BWS-479,"Crunch Peas","Beer wine spirits","250 g",5.36,each,core,true,false,CMD-GAS,BR,false,false
QX-PRO-480,"Classic Peas","Produce","per kg",4.12,kg,value,true,false,CMD-DSL,TR,false,true
QX-BAK-481,"Rounds Yoghurt","Bakery","400 g",1.03,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-482,"Selection Sauce","Dry goods","500 ml",3.00,each,branded,false,false,CMD-WHT,TR,false,false
QX-HBC-483,"Meadow Coffee","Health and beauty","1 L",2.48,each,core,true,false,CMD-PLM,TR,false,false
QX-DRY-484,"Original Cheese","Dry goods","250 g",2.75,each,core,true,false,CMD-WHT,BR,true,false
QX-BWS-485,"Cottage Yoghurt","Beer wine spirits","6 pack",26.72,each,branded,false,false,CMD-GAS,BR,false,false
QX-TIN-486,"Everyday Apples","Tinned","1 kg",1.94,each,branded,false,false,CMD-ALU,BR,false,false
QX-BAK-487,"Classic Cheese","Bakery","per kg",6.67,kg,branded,false,false,CMD-WHT,BR,false,false
QX-CER-488,"Everyday Butter","Cereal","750 g",3.99,each,value,true,false,CMD-WHT,BZ,false,false
QX-BWS-489,"Fresh Cheese","Beer wine spirits","2 L",33.75,each,finest,true,false,CMD-GAS,BR,false,false
QX-BAK-490,"Choice Cleaner","Bakery","1 kg",1.99,each,value,true,false,CMD-WHT,CR,false,false
QX-DRY-491,"Hearty Biscuits","Dry goods","2 L",6.77,each,core,true,false,CMD-WHT,BR,false,false
QX-DRY-492,"Simple Chicken","Dry goods","1 L",4.65,each,core,true,true,CMD-WHT,PL,false,false
QX-CHL-493,"Choice Rice","Chilled","per kg",11.87,kg,finest,true,false,CMD-DRY,BZ,false,true
QX-HBC-494,"Golden Peas","Health and beauty","1 kg",4.81,each,core,true,false,CMD-PLM,BR,true,false
QX-DRY-495,"Orchard Juice","Dry goods","750 g",3.33,each,branded,false,false,CMD-WHT,ES,false,false
QX-CHL-496,"Classic Yoghurt","Chilled","per kg",21.93,kg,core,true,false,CMD-DRY,BR,true,true
QX-DRY-497,"Fresh Biscuits","Dry goods","750 g",1.37,each,core,true,false,CMD-WHT,BR,false,false
QX-BWS-498,"Original Flakes","Beer wine spirits","6 pack",24.12,each,core,true,false,CMD-GAS,BR,false,false
QX-DRY-499,"Rounds Yoghurt","Dry goods","2 L",5.53,each,finest,true,false,CMD-WHT,KE,false,false
QX-PET-500,"Hearty Loaf","Pet","250 g",10.26,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-501,"Choice Pasta","Household","750 g",0.98,each,value,true,false,CMD-BRD,BR,false,false
QX-DRY-502,"Fresh Loaf","Dry goods","2 L",4.05,each,branded,false,false,CMD-WHT,BR,false,false
QX-PET-503,"Fresh Shampoo","Pet","1 L",2.76,each,branded,false,false,CMD-WHT,DK,false,false
QX-HHD-504,"Harvest Tea","Household","500 ml",11.91,each,branded,false,false,CMD-BRD,VN,false,false
QX-BAK-505,"Bites Apples","Bakery","1 L",2.63,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-506,"Crisp Sauce","Drinks","400 g",2.91,each,core,true,true,CMD-SUN,BR,false,false
QX-CER-507,"Simple Tea","Cereal","1 L",3.09,each,branded,false,false,CMD-WHT,ES,false,false
QX-PET-508,"Golden Butter","Pet","500 ml",1.38,each,branded,false,false,CMD-WHT,BZ,false,false
QX-HHD-509,"Crunch Coffee","Household","2 L",5.24,each,core,true,false,CMD-BRD,BR,false,false
QX-BAK-510,"Original Rice","Bakery","500 ml",2.68,each,core,true,false,CMD-WHT,TR,false,false
QX-CER-511,"Classic Butter","Cereal","1 L",3.26,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-512,"Rounds Shampoo","Bakery","per kg",4.25,kg,core,true,false,CMD-WHT,BR,false,false
QX-CER-513,"Reserve Sauce","Cereal","750 g",1.83,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-514,"Everyday Biscuits","Drinks","500 ml",5.99,each,branded,false,false,CMD-SUN,GH,false,false
QX-CER-515,"Selection Butter","Cereal","1 kg",1.24,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-516,"Harvest Beans","Frozen","500 g",8.45,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-517,"Simple Coffee","Dry goods","1 L",1.20,each,finest,true,false,CMD-WHT,PL,false,false
QX-TIN-518,"Choice Pasta","Tinned","250 g",1.82,each,branded,false,false,CMD-ALU,BR,false,false
QX-DRY-519,"Harvest Butter","Dry goods","1 L",1.16,each,value,true,false,CMD-WHT,CR,false,false
QX-PRO-520,"Golden Coffee","Produce","per kg",1.37,kg,branded,false,false,CMD-DSL,BR,false,true
QX-PRO-521,"Meadow Rice","Produce","1 kg",3.97,each,branded,false,false,CMD-DSL,CR,false,true
QX-PET-522,"Fresh Loaf","Pet","6 pack",3.27,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-523,"Classic Shampoo","Frozen","1 kg",1.57,each,branded,false,false,CMD-DRY,DK,false,true
QX-PRO-524,"Golden Tea","Produce","500 g",2.75,each,branded,false,false,CMD-DSL,BR,false,true
QX-PET-525,"Hearty Cleaner","Pet","2 L",4.83,each,core,true,false,CMD-WHT,CR,false,false
QX-CHL-526,"Rounds Pasta","Chilled","1 L",2.56,each,core,true,false,CMD-DRY,VN,false,true
QX-BWS-527,"Rounds Flakes","Beer wine spirits","500 ml",36.01,each,branded,false,false,CMD-GAS,MA,false,false
QX-DRY-528,"Orchard Juice","Dry goods","750 g",4.09,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-529,"Hearty Apples","Dry goods","1 L",3.03,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-530,"Hearty Cheese","Drinks","2 L",6.15,each,branded,false,false,CMD-SUN,VN,false,false
QX-TIN-531,"Orchard Chicken","Tinned","250 g",1.90,each,branded,false,false,CMD-ALU,BR,false,false
QX-PRO-532,"Golden Butter","Produce","1 kg",4.84,each,branded,false,false,CMD-DSL,BR,false,true
QX-PET-533,"Rounds Juice","Pet","2 L",9.96,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRY-534,"Crunch Rice","Dry goods","6 pack",3.54,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-535,"Hearty Cleaner","Tinned","400 g",2.44,each,branded,false,false,CMD-ALU,NL,false,false
QX-BWS-536,"Hearty Rice","Beer wine spirits","500 g",11.60,each,value,true,false,CMD-GAS,BR,false,false
QX-DRK-537,"Crisp Coffee","Drinks","250 g",3.04,each,branded,false,false,CMD-SUN,BR,false,false
QX-FRZ-538,"Bites Loaf","Frozen","400 g",1.27,each,core,true,false,CMD-DRY,BR,true,true
QX-BAK-539,"Orchard Tea","Bakery","500 g",4.17,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-540,"Reserve Coffee","Drinks","500 g",6.32,each,branded,false,false,CMD-SUN,BR,false,false
QX-HBC-541,"Orchard Yoghurt","Health and beauty","6 pack",10.17,each,finest,true,false,CMD-PLM,BR,false,false
QX-DRY-542,"Selection Tea","Dry goods","400 g",3.65,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-543,"Choice Cheese","Household","500 g",11.91,each,branded,false,false,CMD-BRD,BR,false,false
QX-HBC-544,"Hearty Butter","Health and beauty","250 g",2.96,each,core,true,false,CMD-PLM,BR,false,false
QX-CER-545,"Orchard Biscuits","Cereal","400 g",4.56,each,branded,false,false,CMD-WHT,BZ,false,false
QX-BAK-546,"Meadow Shampoo","Bakery","per kg",3.59,kg,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-547,"Rounds Biscuits","Frozen","1 L",8.17,each,branded,false,true,CMD-DRY,KE,false,true
QX-DRK-548,"Rounds Pasta","Drinks","1 L",0.78,each,value,true,false,CMD-SUN,BR,false,false
QX-TIN-549,"Crisp Rice","Tinned","1 L",0.56,each,branded,false,true,CMD-ALU,PL,false,false
QX-BWS-550,"Meadow Coffee","Beer wine spirits","500 g",17.40,each,core,true,false,CMD-GAS,BR,false,false
QX-HHD-551,"Everyday Tea","Household","750 g",4.26,each,branded,false,false,CMD-BRD,BR,false,false
QX-BAK-552,"Orchard Butter","Bakery","per kg",5.84,kg,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-553,"Everyday Sauce","Tinned","400 g",2.14,each,value,true,false,CMD-ALU,PL,true,false
QX-CHL-554,"Crunch Yoghurt","Chilled","2 L",5.60,each,branded,false,false,CMD-DRY,BR,false,true
QX-CHL-555,"Crisp Loaf","Chilled","per kg",16.03,kg,branded,false,false,CMD-DRY,BR,false,true
QX-FRZ-556,"Crisp Rice","Frozen","400 g",5.14,each,finest,true,false,CMD-DRY,BR,false,true
QX-HBC-557,"Cottage Tea","Health and beauty","250 g",5.27,each,core,true,false,CMD-PLM,BR,false,false
QX-TIN-558,"Crunch Butter","Tinned","500 g",1.95,each,core,true,false,CMD-ALU,KE,true,false
QX-PET-559,"Choice Rice","Pet","750 g",3.63,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-560,"Hearty Juice","Drinks","2 L",2.47,each,branded,false,false,CMD-SUN,ES,false,false
QX-FRZ-561,"Fresh Tea","Frozen","750 g",6.80,each,core,true,false,CMD-DRY,BR,false,true
QX-FRZ-562,"Golden Biscuits","Frozen","6 pack",1.99,each,core,true,false,CMD-DRY,TR,false,true
QX-DRK-563,"Cottage Pasta","Drinks","500 ml",0.69,each,finest,true,true,CMD-SUN,BR,false,false
QX-FRZ-564,"Choice Juice","Frozen","2 L",4.14,each,branded,false,true,CMD-DRY,BR,false,true
QX-DRY-565,"Selection Tea","Dry goods","6 pack",1.58,each,branded,false,false,CMD-WHT,BR,false,false
QX-TIN-566,"Golden Tea","Tinned","500 ml",1.65,each,branded,false,false,CMD-ALU,DK,false,false
QX-BAK-567,"Cottage Cheese","Bakery","per kg",5.17,kg,branded,false,false,CMD-WHT,ES,false,false
QX-HBC-568,"Crisp Peas","Health and beauty","400 g",2.97,each,value,true,false,CMD-PLM,BR,false,false
QX-HHD-569,"Reserve Apples","Household","2 L",7.54,each,value,true,false,CMD-BRD,CR,false,false
QX-CER-570,"Rounds Cleaner","Cereal","750 g",2.77,each,value,true,false,CMD-WHT,VN,false,false
QX-DRY-571,"Bites Cleaner","Dry goods","6 pack",3.10,each,branded,false,true,CMD-WHT,BR,false,false
QX-PET-572,"Harvest Butter","Pet","1 L",2.18,each,core,true,true,CMD-WHT,TR,false,false
QX-FRZ-573,"Orchard Butter","Frozen","1 L",1.43,each,branded,false,false,CMD-DRY,BR,false,true
QX-DRY-574,"Classic Loaf","Dry goods","1 L",1.52,each,branded,false,false,CMD-WHT,BZ,false,false
QX-PET-575,"Crisp Cleaner","Pet","1 kg",6.41,each,branded,false,true,CMD-WHT,BR,false,false
QX-HBC-576,"Reserve Shampoo","Health and beauty","400 g",3.78,each,branded,false,false,CMD-PLM,BR,false,false
QX-DRY-577,"Crisp Sauce","Dry goods","1 kg",1.31,each,core,true,false,CMD-WHT,BR,false,false
QX-HBC-578,"Golden Biscuits","Health and beauty","750 g",6.26,each,core,true,false,CMD-PLM,TR,true,false
QX-CHL-579,"Original Apples","Chilled","per kg",21.52,kg,branded,false,false,CMD-DRY,VN,false,true
QX-TIN-580,"Golden Flakes","Tinned","500 g",2.46,each,branded,false,false,CMD-ALU,BR,false,false
QX-HHD-581,"Hearty Yoghurt","Household","1 kg",3.95,each,branded,false,false,CMD-BRD,BR,false,false
QX-BAK-582,"Crisp Juice","Bakery","500 ml",3.42,each,core,true,false,CMD-WHT,BR,false,false
QX-DRK-583,"Fresh Chicken","Drinks","400 g",1.19,each,core,true,false,CMD-SUN,MA,false,false
QX-BWS-584,"Fresh Pasta","Beer wine spirits","500 ml",11.25,each,finest,true,true,CMD-GAS,CR,false,false
QX-BAK-585,"Everyday Tea","Bakery","2 L",2.10,each,branded,false,true,CMD-WHT,BR,false,false
QX-FRZ-586,"Original Cheese","Frozen","750 g",7.15,each,branded,false,false,CMD-DRY,BR,false,true
QX-BAK-587,"Choice Flakes","Bakery","400 g",1.35,each,branded,false,false,CMD-WHT,KE,false,false
QX-CHL-588,"Original Juice","Chilled","1 kg",7.78,each,core,true,true,CMD-DRY,BR,false,true
QX-BWS-589,"Hearty Pasta","Beer wine spirits","400 g",11.44,each,core,true,false,CMD-GAS,BR,false,false
QX-BAK-590,"Choice Flakes","Bakery","500 g",2.99,each,branded,false,false,CMD-WHT,BR,false,false
QX-FRZ-591,"Cottage Cleaner","Frozen","6 pack",4.41,each,core,true,true,CMD-DRY,BR,false,true
QX-CHL-592,"Hearty Rice","Chilled","6 pack",7.22,each,value,true,false,CMD-DRY,BR,false,true
QX-DRY-593,"Crunch Tea","Dry goods","400 g",2.71,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-594,"Everyday Loaf","Household","500 g",3.32,each,branded,false,false,CMD-BRD,BR,false,false
QX-DRY-595,"Bites Sauce","Dry goods","400 g",3.31,each,core,true,false,CMD-WHT,BR,false,false
QX-DRY-596,"Golden Flakes","Dry goods","400 g",4.72,each,finest,true,false,CMD-WHT,DK,false,false
QX-HHD-597,"Classic Rice","Household","500 g",4.14,each,branded,false,false,CMD-BRD,BR,false,false
QX-PET-598,"Original Chicken","Pet","500 g",10.10,each,branded,false,false,CMD-WHT,ES,false,false
QX-BAK-599,"Hearty Shampoo","Bakery","500 ml",2.80,each,branded,false,false,CMD-WHT,BR,false,false
QX-HHD-600,"Everyday Pasta","Household","250 g",11.60,each,core,true,false,CMD-BRD,GH,true,false
QX-HBC-601,"Bites Juice","Health and beauty","1 kg",2.06,each,core,true,false,CMD-PLM,TR,false,false
QX-DRK-602,"Cottage Yoghurt","Drinks","1 L",4.54,each,core,true,false,CMD-SUN,BR,false,false
QX-DRY-603,"Crunch Coffee","Dry goods","6 pack",3.32,each,core,true,false,CMD-WHT,PL,false,false
QX-CER-604,"Rounds Sauce","Cereal","250 g",2.61,each,branded,false,false,CMD-WHT,GH,false,false
QX-HHD-605,"Orchard Coffee","Household","1 kg",9.31,each,value,true,false,CMD-BRD,BR,false,false
QX-HHD-606,"Classic Cheese","Household","1 L",7.21,each,branded,false,true,CMD-BRD,PL,false,false
QX-BWS-607,"Original Rice","Beer wine spirits","500 ml",23.00,each,branded,false,false,CMD-GAS,BR,false,false
QX-BAK-608,"Hearty Cleaner","Bakery","1 L",2.12,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-609,"Cottage Pasta","Drinks","6 pack",5.86,each,branded,false,true,CMD-SUN,BR,false,false
QX-DRY-610,"Bites Loaf","Dry goods","400 g",3.05,each,core,true,false,CMD-WHT,PL,false,false
QX-HHD-611,"Bites Beans","Household","1 kg",2.32,each,branded,false,false,CMD-BRD,BR,false,false
QX-PRO-612,"Golden Flakes","Produce","500 ml",4.07,each,branded,false,false,CMD-DSL,CR,false,true
QX-HBC-613,"Cottage Juice","Health and beauty","6 pack",2.89,each,branded,false,false,CMD-PLM,NL,false,false
QX-BWS-614,"Crisp Beans","Beer wine spirits","6 pack",24.27,each,branded,false,false,CMD-GAS,BR,false,false
QX-PET-615,"Crunch Shampoo","Pet","500 ml",8.09,each,core,true,false,CMD-WHT,BR,false,false
QX-PET-616,"Golden Flakes","Pet","1 kg",9.72,each,branded,false,false,CMD-WHT,BZ,false,false
QX-CHL-617,"Rounds Tea","Chilled","1 L",2.50,each,branded,false,false,CMD-DRY,BR,false,true
QX-HBC-618,"Classic Shampoo","Health and beauty","400 g",12.82,each,core,true,false,CMD-PLM,BR,false,false
QX-BWS-619,"Choice Sauce","Beer wine spirits","1 L",20.32,each,core,true,false,CMD-GAS,VN,false,false
QX-BWS-620,"Choice Sauce","Beer wine spirits","2 L",32.71,each,value,true,false,CMD-GAS,BR,false,false
QX-CER-621,"Choice Beans","Cereal","750 g",3.36,each,core,true,false,CMD-WHT,CR,false,false
QX-FRZ-622,"Harvest Cleaner","Frozen","500 ml",7.04,each,core,true,false,CMD-DRY,DK,false,true
QX-BAK-623,"Golden Butter","Bakery","250 g",2.40,each,core,true,false,CMD-WHT,BZ,false,false
QX-TIN-624,"Classic Rice","Tinned","500 ml",2.68,each,core,true,false,CMD-ALU,CR,true,false
QX-PRO-625,"Golden Coffee","Produce","500 g",3.56,each,core,true,false,CMD-DSL,BR,false,true
QX-FRZ-626,"Golden Biscuits","Frozen","1 kg",1.51,each,branded,false,false,CMD-DRY,CR,false,true
QX-DRK-627,"Everyday Flakes","Drinks","500 ml",2.08,each,core,true,false,CMD-SUN,BR,false,false
QX-TIN-628,"Crunch Juice","Tinned","400 g",0.89,each,core,true,false,CMD-ALU,BR,false,false
QX-DRY-629,"Classic Biscuits","Dry goods","1 kg",3.78,each,branded,false,false,CMD-WHT,BR,false,false
QX-BAK-630,"Simple Sauce","Bakery","750 g",1.02,each,finest,true,false,CMD-WHT,DK,true,false
QX-CHL-631,"Hearty Loaf","Chilled","2 L",3.38,each,branded,false,false,CMD-DRY,TR,false,true
QX-BWS-632,"Bites Beans","Beer wine spirits","250 g",5.05,each,branded,false,false,CMD-GAS,ES,false,false
QX-FRZ-633,"Cottage Butter","Frozen","1 L",3.75,each,branded,false,false,CMD-DRY,MA,false,true
QX-BWS-634,"Bites Shampoo","Beer wine spirits","400 g",4.92,each,core,true,false,CMD-GAS,MA,false,false
QX-DRY-635,"Harvest Rice","Dry goods","2 L",2.78,each,branded,false,false,CMD-WHT,BR,false,false
QX-DRK-636,"Original Peas","Drinks","1 kg",1.74,each,value,true,false,CMD-SUN,BR,false,false
QX-PRO-637,"Meadow Sauce","Produce","400 g",3.16,each,value,true,true,CMD-DSL,BR,false,true
QX-BAK-638,"Fresh Cleaner","Bakery","500 g",2.33,each,value,true,false,CMD-WHT,BR,true,false
QX-CER-639,"Bites Rice","Cereal","750 g",4.76,each,branded,false,true,CMD-WHT,BR,false,false
QX-TIN-640,"Reserve Cleaner","Tinned","2 L",1.05,each,value,true,false,CMD-ALU,BR,false,false
QX-PRO-641,"Meadow Yoghurt","Produce","1 L",3.31,each,branded,false,false,CMD-DSL,BR,false,true
QX-TIN-642,"Reserve Coffee","Tinned","500 ml",2.70,each,finest,true,true,CMD-ALU,BR,false,false
QX-CHL-643,"Rounds Apples","Chilled","per kg",13.57,kg,branded,false,false,CMD-DRY,BR,false,true
QX-TIN-644,"Golden Cleaner","Tinned","500 ml",0.82,each,core,true,false,CMD-ALU,BR,true,false
QX-PRO-645,"Selection Rice","Produce","per kg",1.81,kg,branded,false,false,CMD-DSL,BR,false,true
QX-HBC-646,"Selection Apples","Health and beauty","500 g",13.85,each,core,true,false,CMD-PLM,TR,false,false
QX-DRY-647,"Everyday Juice","Dry goods","250 g",6.36,each,branded,false,false,CMD-WHT,BR,false,false
QX-HBC-648,"Bites Yoghurt","Health and beauty","750 g",2.17,each,branded,false,false,CMD-PLM,BR,false,false
QX-TIN-649,"Original Chicken","Tinned","400 g",1.98,each,value,true,false,CMD-ALU,BR,true,false
QX-HBC-650,"Harvest Coffee","Health and beauty","250 g",9.99,each,core,true,false,CMD-PLM,BR,false,false
QX-BWS-651,"Selection Butter","Beer wine spirits","1 kg",32.43,each,branded,false,false,CMD-GAS,ES,false,false
QX-PRO-652,"Harvest Chicken","Produce","per kg",3.48,kg,branded,false,false,CMD-DSL,BR,false,true
