sale_id,branch_id,till_id,business_date,employee_id,customer_id,scan_started_at,scan_ended_at,payment_completed_at,items,basket_total,payment_method
S-100164,B-17,B-17-T12,2026-05-04,E-821,C-126336,2026-05-04T07:32:26Z,2026-05-04T07:34:18Z,2026-05-04T07:34:30Z,18,162.93,card
S-100165,B-17,B-17-T03,2026-05-04,E-247,,2026-05-04T18:43:49Z,2026-05-04T18:43:57Z,2026-05-04T18:44:28Z,2,10.54,cash
S-100166,B-17,B-17-T04,2026-05-04,E-824,,2026-05-04T16:10:44Z,2026-05-04T16:10:58Z,2026-05-04T16:11:22Z,9,31.08,cash
S-100167,B-17,B-17-T07,2026-05-04,E-836,,2026-05-04T14:49:17Z,2026-05-04T14:49:31Z,2026-05-04T14:49:38Z,7,30.33,card
S-100168,B-17,B-17-T02,2026-05-04,E-822,,2026-05-04T19:03:23Z,2026-05-04T19:03:41Z,2026-05-04T19:03:49Z,11,123.86,card
S-100169,B-17,B-17-T08,2026-05-04,E-800,C-130292,2026-05-04T12:49:55Z,2026-05-04T12:50:03Z,2026-05-04T12:50:27Z,2,12.56,cash
S-100170,B-17,B-17-T08,2026-05-04,E-801,,2026-05-04T08:52:27Z,2026-05-04T08:52:43Z,2026-05-04T08:52:48Z,11,34.42,mobile
S-100171,B-17,B-17-T05,2026-05-04,E-850,,2026-05-04T18:19:55Z,2026-05-04T18:20:11Z,2026-05-04T18:20:16Z,12,32.34,mobile
S-100172,B-17,B-17-T12,2026-05-04,E-812,,2026-05-04T13:49:10Z,2026-05-04T13:49:18Z,2026-05-04T13:49:23Z,2,10.08,card
S-100173,B-17,B-17-T11,2026-05-04,E-826,,2026-05-04T11:00:29Z,2026-05-04T11:02:45Z,2026-05-04T11:03:01Z,24,150.57,card
S-100174,B-17,B-17-T01,2026-05-04,E-844,,2026-05-04T09:16:39Z,2026-05-04T09:16:48Z,2026-05-04T09:16:54Z,4,28.80,card
S-100175,B-17,B-17-T02,2026-05-04,E-810,,2026-05-04T11:58:06Z,2026-05-04T11:58:26Z,2026-05-04T11:58:40Z,13,155.29,mobile
S-100176,B-17,B-17-T09,2026-05-04,E-828,C-129647,2026-05-04T09:13:09Z,2026-05-04T09:13:53Z,2026-05-04T09:14:19Z,20,134.58,cash
S-100177,B-17,B-17-T11,2026-05-04,E-837,,2026-05-04T18:37:19Z,2026-05-04T18:38:52Z,2026-05-04T18:38:59Z,23,155.97,mobile
S-100178,B-17,B-17-T06,2026-05-04,E-804,C-119612,2026-05-04T13:41:02Z,2026-05-04T13:41:10Z,2026-05-04T13:41:48Z,3,56.28,cash
S-100179,B-17,B-17-T02,2026-05-04,E-845,C-129342,2026-05-04T19:11:51Z,2026-05-04T19:13:07Z,2026-05-04T19:13:11Z,46,158.54,card
S-100180,B-17,B-17-T07,2026-05-04,E-856,,2026-05-04T10:30:13Z,2026-05-04T10:30:21Z,2026-05-04T10:30:34Z,3,5.37,card
S-100181,B-17,B-17-T09,2026-05-04,E-859,C-111224,2026-05-04T14:49:26Z,2026-05-04T14:49:50Z,2026-05-04T14:49:57Z,18,136.00,card
S-100182,B-17,B-17-T01,2026-05-04,E-866,,2026-05-04T14:21:31Z,2026-05-04T14:21:42Z,2026-05-04T14:21:58Z,7,109.50,mobile
S-100183,B-17,B-17-T12,2026-05-04,E-826,C-104854,2026-05-04T10:19:53Z,2026-05-04T10:20:05Z,2026-05-04T10:20:21Z,3,33.27,mobile
S-100184,B-17,B-17-T07,2026-05-04,E-877,,2026-05-04T17:59:22Z,2026-05-04T17:59:53Z,2026-05-04T18:00:13Z,14,39.64,cash
S-100185,B-17,B-17-T11,2026-05-04,E-854,,2026-05-04T19:40:23Z,2026-05-04T19:41:22Z,2026-05-04T19:41:28Z,12,70.46,card
S-100186,B-17,B-17-T04,2026-05-04,E-866,,2026-05-04T11:09:47Z,2026-05-04T11:11:08Z,2026-05-04T11:11:30Z,38,171.11,cash
S-100187,B-17,B-17-T05,2026-05-04,E-872,,2026-05-04T20:50:42Z,2026-05-04T20:50:50Z,2026-05-04T20:50:59Z,3,5.43,card
S-100188,B-17,B-17-T09,2026-05-04,E-823,,2026-05-04T12:55:48Z,2026-05-04T12:56:26Z,2026-05-04T12:56:38Z,27,210.08,mobile
S-100189,B-17,B-17-T07,2026-05-04,E-850,C-114259,2026-05-04T18:44:19Z,2026-05-04T18:44:32Z,2026-05-04T18:44:42Z,6,7.11,card
S-100190,B-17,B-17-T05,2026-05-04,E-871,C-112686,2026-05-04T08:40:36Z,2026-05-04T08:41:10Z,2026-05-04T08:41:18Z,28,144.97,card
S-100191,B-17,B-17-T06,2026-05-04,E-204,C-108197,2026-05-04T17:10:13Z,2026-05-04T17:10:30Z,2026-05-04T17:10:41Z,10,92.91,card
S-100192,B-17,B-17-T11,2026-05-04,E-802,,2026-05-04T19:01:30Z,2026-05-04T19:02:02Z,2026-05-04T19:02:10Z,7,20.77,mobile
S-100193,B-17,B-17-T09,2026-05-04,E-802,C-113509,2026-05-04T13:26:01Z,2026-05-04T13:26:19Z,2026-05-04T13:26:28Z,14,109.66,card
S-100194,B-17,B-17-T10,2026-05-04,E-876,,2026-05-04T12:35:26Z,2026-05-04T12:35:47Z,2026-05-04T12:35:59Z,17,57.00,cash
S-100195,B-17,B-17-T05,2026-05-04,E-847,,2026-05-04T11:21:04Z,2026-05-04T11:21:56Z,2026-05-04T11:22:16Z,25,168.92,cash
S-100196,B-17,B-17-T05,2026-05-04,E-864,C-109408,2026-05-04T08:44:08Z,2026-05-04T08:44:16Z,2026-05-04T08:44:29Z,1,6.21,card
S-100197,B-17,B-17-T12,2026-05-04,E-831,C-125502,2026-05-04T10:55:15Z,2026-05-04T10:59:34Z,2026-05-04T10:59:43Z,42,183.37,mobile
S-100198,B-17,B-17-T07,2026-05-04,E-830,,2026-05-04T15:44:37Z,2026-05-04T15:44:45Z,2026-05-04T15:44:53Z,5,20.99,mobile
S-100199,B-17,B-17-T08,2026-05-04,E-873,,2026-05-04T07:17:35Z,2026-05-04T07:17:46Z,2026-05-04T07:18:01Z,7,21.68,card
S-100200,B-17,B-17-T03,2026-05-04,E-833,,2026-05-04T16:58:22Z,2026-05-04T16:59:19Z,2026-05-04T16:59:28Z,33,197.57,card
S-100201,B-17,B-17-T09,2026-05-04,E-849,,2026-05-04T20:38:03Z,2026-05-04T20:38:16Z,2026-05-04T20:38:30Z,7,30.52,cash
S-100202,B-17,B-17-T08,2026-05-04,E-864,,2026-05-04T13:31:09Z,2026-05-04T13:31:50Z,2026-05-04T13:32:05Z,33,127.69,card
S-100203,B-17,B-17-T04,2026-05-04,E-813,,2026-05-04T19:31:06Z,2026-05-04T19:31:14Z,2026-05-04T19:31:29Z,2,7.58,cash
S-100204,B-17,B-17-T01,2026-05-04,E-811,,2026-05-04T08:17:57Z,2026-05-04T08:18:05Z,2026-05-04T08:18:25Z,4,79.78,cash
S-100205,B-17,B-17-T11,2026-05-04,E-839,,2026-05-04T09:02:12Z,2026-05-04T09:02:20Z,2026-05-04T09:02:36Z,1,22.71,card
S-100206,B-17,B-17-T10,2026-05-04,E-837,C-131330,2026-05-04T20:07:40Z,2026-05-04T20:07:48Z,2026-05-04T20:08:01Z,2,3.38,cash
S-100207,B-17,B-17-T09,2026-05-04,E-851,,2026-05-04T13:14:16Z,2026-05-04T13:15:11Z,2026-05-04T13:15:24Z,29,152.35,card
S-100208,B-17,B-17-T03,2026-05-04,E-871,C-126982,2026-05-04T16:03:49Z,2026-05-04T16:03:57Z,2026-05-04T16:04:10Z,3,3.57,card
S-100209,B-17,B-17-T10,2026-05-04,E-876,,2026-05-04T15:04:03Z,2026-05-04T15:04:45Z,2026-05-04T15:04:50Z,27,147.29,card
S-100210,B-17,B-17-T01,2026-05-04,E-827,,2026-05-04T09:15:48Z,2026-05-04T09:16:27Z,2026-05-04T09:16:34Z,18,118.72,card
S-100211,B-17,B-17-T08,2026-05-04,E-853,C-129702,2026-05-04T09:31:40Z,2026-05-04T09:32:39Z,2026-05-04T09:32:46Z,25,179.32,mobile
S-100212,B-17,B-17-T08,2026-05-04,E-850,C-103857,2026-05-04T09:09:26Z,2026-05-04T09:09:34Z,2026-05-04T09:10:10Z,2,5.47,cash
S-100213,B-17,B-17-T12,2026-05-04,E-824,C-116532,2026-05-04T16:53:43Z,2026-05-04T16:53:58Z,2026-05-04T16:54:15Z,4,17.90,card
S-100214,B-17,B-17-T01,2026-05-04,E-826,C-119945,2026-05-04T09:06:29Z,2026-05-04T09:06:37Z,2026-05-04T09:07:10Z,1,2.38,cash
S-100215,B-17,B-17-T03,2026-05-04,E-204,,2026-05-04T07:50:35Z,2026-05-04T07:50:43Z,2026-05-04T07:50:57Z,4,8.98,card
S-100216,B-17,B-17-T06,2026-05-04,E-845,,2026-05-04T16:39:24Z,2026-05-04T16:39:32Z,2026-05-04T16:39:55Z,3,11.24,cash
S-100217,B-17,B-17-T06,2026-05-04,E-838,,2026-05-04T18:10:07Z,2026-05-04T18:10:15Z,2026-05-04T18:10:52Z,2,5.16,cash
S-100218,B-17,B-17-T04,2026-05-04,E-812,C-122125,2026-05-04T16:58:28Z,2026-05-04T16:58:53Z,2026-05-04T16:59:02Z,15,104.72,card
S-100219,B-17,B-17-T09,2026-05-04,E-873,,2026-05-04T16:14:07Z,2026-05-04T16:14:15Z,2026-05-04T16:14:22Z,3,21.66,card
S-100220,B-17,B-17-T12,2026-05-04,E-118,,2026-05-04T10:19:49Z,2026-05-04T10:19:58Z,2026-05-04T10:20:05Z,2,15.78,card
S-100221,B-17,B-17-T05,2026-05-04,E-810,,2026-05-04T11:42:18Z,2026-05-04T11:43:06Z,2026-05-04T11:43:17Z,36,192.11,mobile
S-100222,B-17,B-17-T11,2026-05-04,E-845,,2026-05-04T19:04:44Z,2026-05-04T19:05:19Z,2026-05-04T19:05:31Z,9,49.20,card
S-100223,B-17,B-17-T06,2026-05-04,E-869,,2026-05-04T18:43:32Z,2026-05-04T18:44:01Z,2026-05-04T18:44:14Z,16,59.63,card
S-100224,B-17,B-17-T09,2026-05-04,E-402,C-132610,2026-05-04T14:32:26Z,2026-05-04T14:32:50Z,2026-05-04T14:33:14Z,16,69.44,cash
S-100225,B-17,B-17-T07,2026-05-04,E-204,C-121136,2026-05-04T18:46:07Z,2026-05-04T18:47:17Z,2026-05-04T18:47:30Z,38,189.35,card
S-100226,B-17,B-17-T02,2026-05-04,E-855,C-113434,2026-05-04T15:26:30Z,2026-05-04T15:27:21Z,2026-05-04T15:27:34Z,23,113.11,mobile
S-100227,B-17,B-17-T09,2026-05-04,E-311,,2026-05-04T12:02:47Z,2026-05-04T12:02:55Z,2026-05-04T12:03:05Z,3,11.22,card
S-100228,B-17,B-17-T10,2026-05-04,E-871,,2026-05-04T10:16:13Z,2026-05-04T10:16:49Z,2026-05-04T10:17:03Z,21,188.18,card
S-100229,B-17,B-17-T09,2026-05-04,E-835,,2026-05-04T18:49:42Z,2026-05-04T18:50:08Z,2026-05-04T18:50:25Z,15,88.68,mobile
S-100230,B-17,B-17-T08,2026-05-04,E-851,C-110577,2026-05-04T15:56:59Z,2026-05-04T15:57:07Z,2026-05-04T15:57:21Z,2,4.06,mobile
S-100231,B-17,B-17-T04,2026-05-04,E-877,,2026-05-04T14:25:44Z,2026-05-04T14:26:23Z,2026-05-04T14:26:32Z,18,154.29,mobile
S-100232,B-17,B-17-T05,2026-05-04,E-820,C-125938,2026-05-04T20:29:38Z,2026-05-04T20:30:18Z,2026-05-04T20:30:44Z,20,92.85,cash
S-100233,B-17,B-17-T03,2026-05-04,E-851,C-104360,2026-05-04T09:51:22Z,2026-05-04T09:51:59Z,2026-05-04T09:52:07Z,20,102.06,mobile
S-100234,B-17,B-17-T08,2026-05-04,E-874,,2026-05-04T10:45:53Z,2026-05-04T10:46:01Z,2026-05-04T10:46:12Z,1,5.02,mobile
S-100235,B-17,B-17-T05,2026-05-04,E-840,,2026-05-04T20:42:10Z,2026-05-04T20:42:27Z,2026-05-04T20:42:43Z,12,62.87,mobile
S-100236,B-17,B-17-T03,2026-05-04,E-807,,2026-05-04T07:27:16Z,2026-05-04T07:27:48Z,2026-05-04T07:28:04Z,15,71.80,card
S-100237,B-17,B-17-T11,2026-05-04,E-828,,2026-05-04T13:31:43Z,2026-05-04T13:33:36Z,2026-05-04T13:33:49Z,22,147.84,mobile
S-100238,B-17,B-17-T09,2026-05-04,E-876,,2026-05-04T21:20:53Z,2026-05-04T21:21:01Z,2026-05-04T21:21:05Z,1,7.75,card
S-100239,B-17,B-17-T01,2026-05-04,E-827,,2026-05-04T16:13:25Z,2026-05-04T16:13:54Z,2026-05-04T16:13:59Z,13,70.09,card
S-100240,B-17,B-17-T11,2026-05-04,E-822,C-108836,2026-05-04T07:26:40Z,2026-05-04T07:29:21Z,2026-05-04T07:29:33Z,24,140.90,card
S-100241,B-17,B-17-T09,2026-05-04,E-861,C-109859,2026-05-04T09:20:49Z,2026-05-04T09:20:57Z,2026-05-04T09:21:24Z,4,4.79,cash
S-100242,B-17,B-17-T11,2026-05-04,E-858,,2026-05-04T08:16:45Z,2026-05-04T08:16:53Z,2026-05-04T08:16:58Z,1,6.59,mobile
S-100243,B-17,B-17-T03,2026-05-04,E-872,C-105198,2026-05-04T13:48:24Z,2026-05-04T13:48:32Z,2026-05-04T13:48:47Z,2,3.54,card
S-100244,B-17,B-17-T07,2026-05-04,E-848,C-125855,2026-05-04T15:46:21Z,2026-05-04T15:46:38Z,2026-05-04T15:46:54Z,10,105.52,mobile
S-100245,B-17,B-17-T07,2026-05-04,E-844,,2026-05-04T21:00:56Z,2026-05-04T21:01:49Z,2026-05-04T21:01:57Z,23,116.64,mobile
S-100246,B-17,B-17-T09,2026-05-04,E-877,C-103588,2026-05-04T10:44:59Z,2026-05-04T10:45:07Z,2026-05-04T10:45:35Z,3,17.04,cash
S-100247,B-17,B-17-T06,2026-05-04,E-810,C-111198,2026-05-04T08:01:12Z,2026-05-04T08:01:20Z,2026-05-04T08:01:31Z,2,29.94,card
S-100248,B-17,B-17-T10,2026-05-04,E-837,,2026-05-04T18:36:42Z,2026-05-04T18:36:50Z,2026-05-04T18:37:04Z,3,36.60,mobile
S-100249,B-17,B-17-T04,2026-05-04,E-814,,2026-05-04T17:41:35Z,2026-05-04T17:41:47Z,2026-05-04T17:42:12Z,5,9.29,cash
S-100250,B-17,B-17-T11,2026-05-04,E-839,,2026-05-04T18:49:26Z,2026-05-04T18:49:34Z,2026-05-04T18:49:42Z,2,3.04,card
S-100251,B-17,B-17-T01,2026-05-04,E-858,C-136662,2026-05-04T09:27:40Z,2026-05-04T09:27:49Z,2026-05-04T09:28:22Z,5,13.79,cash
S-100252,B-17,B-17-T05,2026-05-04,E-874,,2026-05-04T20:47:13Z,2026-05-04T20:47:21Z,2026-05-04T20:47:25Z,4,8.98,card
S-100253,B-17,B-17-T04,2026-05-04,E-814,C-114056,2026-05-04T18:00:48Z,2026-05-04T18:00:56Z,2026-05-04T18:01:20Z,1,2.61,cash
S-100254,B-17,B-17-T05,2026-05-04,E-821,C-118971,2026-05-04T19:36:31Z,2026-05-04T19:36:39Z,2026-05-04T19:36:48Z,3,17.35,mobile
S-100255,B-17,B-17-T07,2026-05-04,E-841,C-137749,2026-05-04T14:41:33Z,2026-05-04T14:41:41Z,2026-05-04T14:41:57Z,3,4.02,card
S-100256,B-17,B-17-T11,2026-05-04,E-832,C-132238,2026-05-04T17:35:33Z,2026-05-04T17:36:49Z,2026-05-04T17:36:58Z,12,62.19,card
S-100257,B-17,B-17-T02,2026-05-04,E-811,,2026-05-04T16:25:52Z,2026-05-04T16:26:35Z,2026-05-04T16:26:42Z,18,47.94,mobile
S-100258,B-17,B-17-T04,2026-05-04,E-845,,2026-05-04T20:13:16Z,2026-05-04T20:13:53Z,2026-05-04T20:13:58Z,18,76.09,card
S-100259,B-17,B-17-T07,2026-05-04,E-814,,2026-05-04T11:11:22Z,2026-05-04T11:11:37Z,2026-05-04T11:11:47Z,12,47.09,mobile
S-100260,B-17,B-17-T07,2026-05-04,E-854,,2026-05-04T12:32:32Z,2026-05-04T12:32:42Z,2026-05-04T12:32:48Z,7,23.56,card
S-100261,B-17,B-17-T07,2026-05-04,E-873,,2026-05-04T14:25:51Z,2026-05-04T14:26:55Z,2026-05-04T14:27:01Z,32,122.35,mobile
S-100262,B-17,B-17-T03,2026-05-04,E-847,C-128662,2026-05-04T14:47:54Z,2026-05-04T14:48:17Z,2026-05-04T14:48:32Z,9,19.89,card
S-100263,B-17,B-17-T11,2026-05-04,E-823,,2026-05-04T19:46:40Z,2026-05-04T19:48:14Z,2026-05-04T19:48:30Z,18,119.41,card
S-100264,B-17,B-17-T12,2026-05-04,E-858,C-127713,2026-05-04T08:21:30Z,2026-05-04T08:23:31Z,2026-05-04T08:23:40Z,25,223.01,card
S-100265,B-17,B-17-T01,2026-05-04,E-869,,2026-05-04T15:36:40Z,2026-05-04T15:37:09Z,2026-05-04T15:37:16Z,14,65.27,card
S-100266,B-17,B-17-T09,2026-05-04,E-247,,2026-05-04T16:28:46Z,2026-05-04T16:29:23Z,2026-05-04T16:29:38Z,27,196.41,card
S-100267,B-17,B-17-T07,2026-05-04,E-823,,2026-05-04T16:57:46Z,2026-05-04T16:57:54Z,2026-05-04T16:58:04Z,2,40.64,card
S-100268,B-17,B-17-T12,2026-05-04,E-841,,2026-05-04T20:04:41Z,2026-05-04T20:04:58Z,2026-05-04T20:05:15Z,3,15.54,card
S-100269,B-17,B-17-T01,2026-05-04,E-455,C-108753,2026-05-04T18:04:27Z,2026-05-04T18:04:35Z,2026-05-04T18:04:45Z,3,19.26,card
S-100270,B-17,B-17-T02,2026-05-04,E-802,C-120079,2026-05-04T15:50:58Z,2026-05-04T15:51:24Z,2026-05-04T15:51:30Z,12,144.21,mobile
S-100271,B-17,B-17-T05,2026-05-04,E-835,,2026-05-04T19:29:33Z,2026-05-04T19:29:45Z,2026-05-04T19:29:57Z,11,66.40,mobile
S-100272,B-17,B-17-T11,2026-05-04,E-851,,2026-05-04T16:01:59Z,2026-05-04T16:02:28Z,2026-05-04T16:02:39Z,8,29.38,card
S-100273,B-17,B-17-T11,2026-05-04,E-801,,2026-05-04T10:52:51Z,2026-05-04T10:53:10Z,2026-05-04T10:53:15Z,5,13.81,card
S-100274,B-17,B-17-T09,2026-05-04,E-858,,2026-05-04T08:09:23Z,2026-05-04T08:09:31Z,2026-05-04T08:09:46Z,3,14.79,mobile
S-100275,B-17,B-17-T05,2026-05-04,E-816,,2026-05-04T19:52:28Z,2026-05-04T19:52:36Z,2026-05-04T19:52:45Z,1,6.23,card
S-100276,B-17,B-17-T07,2026-05-04,E-831,C-111198,2026-05-04T15:08:03Z,2026-05-04T15:08:18Z,2026-05-04T15:08:30Z,8,28.10,mobile
S-100277,B-17,B-17-T11,2026-05-04,E-840,,2026-05-04T08:20:14Z,2026-05-04T08:20:39Z,2026-05-04T08:20:47Z,4,27.10,card
S-100278,B-17,B-17-T11,2026-05-04,E-204,,2026-05-04T07:04:07Z,2026-05-04T07:05:53Z,2026-05-04T07:06:00Z,26,158.83,mobile
S-100279,B-17,B-17-T12,2026-05-04,E-402,,2026-05-04T13:06:07Z,2026-05-04T13:06:25Z,2026-05-04T13:06:29Z,3,5.13,mobile
S-100280,B-17,B-17-T02,2026-05-04,E-802,,2026-05-04T16:32:26Z,2026-05-04T16:32:34Z,2026-05-04T16:32:42Z,3,4.02,card
S-100281,B-17,B-17-T04,2026-05-04,E-204,,2026-05-04T19:43:08Z,2026-05-04T19:43:16Z,2026-05-04T19:43:29Z,2,4.92,card
S-100282,B-17,B-17-T04,2026-05-04,E-805,,2026-05-04T11:27:49Z,2026-05-04T11:27:57Z,2026-05-04T11:28:11Z,3,26.25,cash
S-100283,B-17,B-17-T02,2026-05-04,E-851,C-105900,2026-05-04T19:56:49Z,2026-05-04T19:56:57Z,2026-05-04T19:57:26Z,4,19.12,cash
S-100284,B-17,B-17-T03,2026-05-04,E-870,,2026-05-04T13:11:11Z,2026-05-04T13:11:19Z,2026-05-04T13:11:25Z,2,23.00,mobile
S-100285,B-17,B-17-T05,2026-05-04,E-871,,2026-05-04T10:16:31Z,2026-05-04T10:16:39Z,2026-05-04T10:16:50Z,3,4.60,card
S-100286,B-17,B-17-T06,2026-05-04,E-311,C-136355,2026-05-04T20:22:27Z,2026-05-04T20:22:46Z,2026-05-04T20:22:57Z,8,32.78,card
S-100287,B-17,B-17-T01,2026-05-04,E-840,,2026-05-04T07:47:05Z,2026-05-04T07:47:35Z,2026-05-04T07:47:48Z,18,113.92,mobile
S-100288,B-17,B-17-T07,2026-05-04,E-859,,2026-05-04T10:56:15Z,2026-05-04T10:56:48Z,2026-05-04T10:56:55Z,17,69.07,card
S-100289,B-17,B-17-T06,2026-05-04,E-877,C-136493,2026-05-04T19:54:16Z,2026-05-04T19:54:34Z,2026-05-04T19:55:11Z,11,84.79,cash
S-100290,B-17,B-17-T04,2026-05-04,E-862,C-120523,2026-05-04T18:20:38Z,2026-05-04T18:20:46Z,2026-05-04T18:20:50Z,3,6.72,card
S-100291,B-17,B-17-T11,2026-05-04,E-840,C-112067,2026-05-04T20:06:50Z,2026-05-04T20:07:49Z,2026-05-04T20:08:05Z,14,67.34,mobile
S-100292,B-17,B-17-T04,2026-05-04,E-828,,2026-05-04T12:30:28Z,2026-05-04T12:30:36Z,2026-05-04T12:30:48Z,5,31.14,card
S-100293,B-17,B-17-T12,2026-05-04,E-863,C-100916,2026-05-04T14:39:52Z,2026-05-04T14:40:03Z,2026-05-04T14:40:11Z,3,64.02,card
S-100294,B-17,B-17-T11,2026-05-04,E-817,C-136737,2026-05-04T09:56:27Z,2026-05-04T09:57:07Z,2026-05-04T09:57:20Z,11,77.67,card
S-100295,B-17,B-17-T06,2026-05-04,E-859,,2026-05-04T09:11:56Z,2026-05-04T09:12:04Z,2026-05-04T09:12:19Z,1,25.02,card
S-100296,B-17,B-17-T03,2026-05-04,E-862,,2026-05-04T18:15:23Z,2026-05-04T18:15:44Z,2026-05-04T18:15:50Z,10,19.50,mobile
S-100297,B-17,B-17-T12,2026-05-04,E-852,,2026-05-04T09:10:09Z,2026-05-04T09:12:23Z,2026-05-04T09:12:32Z,33,233.48,card
S-100298,B-17,B-17-T01,2026-05-04,E-814,C-130242,2026-05-04T19:04:52Z,2026-05-04T19:05:00Z,2026-05-04T19:05:04Z,1,3.32,mobile
S-100299,B-17,B-17-T01,2026-05-04,E-832,C-128683,2026-05-04T10:29:53Z,2026-05-04T10:30:08Z,2026-05-04T10:30:21Z,7,54.64,card
S-100300,B-17,B-17-T03,2026-05-04,E-831,C-118536,2026-05-04T13:11:09Z,2026-05-04T13:11:17Z,2026-05-04T13:11:44Z,3,16.59,cash
S-100301,B-17,B-17-T01,2026-05-04,E-118,,2026-05-04T20:19:11Z,2026-05-04T20:19:19Z,2026-05-04T20:19:24Z,3,11.70,card
S-100302,B-17,B-17-T08,2026-05-04,E-835,,2026-05-04T07:35:25Z,2026-05-04T07:35:42Z,2026-05-04T07:35:52Z,13,46.48,card
S-100303,B-17,B-17-T02,2026-05-04,E-839,C-125335,2026-05-04T16:16:08Z,2026-05-04T16:16:16Z,2026-05-04T16:16:32Z,2,15.60,card
S-100304,B-17,B-17-T01,2026-05-04,E-853,C-114457,2026-05-04T08:36:44Z,2026-05-04T08:36:58Z,2026-05-04T08:37:13Z,10,54.66,mobile
S-100305,B-17,B-17-T01,2026-05-04,E-814,,2026-05-04T07:00:46Z,2026-05-04T07:02:16Z,2026-05-04T07:02:25Z,41,169.53,card
S-100306,B-17,B-17-T05,2026-05-04,E-814,,2026-05-04T13:22:41Z,2026-05-04T13:22:53Z,2026-05-04T13:23:05Z,9,29.26,card
S-100307,B-17,B-17-T09,2026-05-04,E-848,,2026-05-04T12:46:22Z,2026-05-04T12:46:30Z,2026-05-04T12:46:41Z,1,14.47,card
S-100308,B-17,B-17-T01,2026-05-04,E-857,,2026-05-04T16:50:40Z,2026-05-04T16:50:48Z,2026-05-04T16:51:03Z,3,15.51,cash
S-100309,B-17,B-17-T06,2026-05-04,E-804,C-130385,2026-05-04T15:55:30Z,2026-05-04T15:56:02Z,2026-05-04T15:56:13Z,13,55.57,mobile
S-100310,B-17,B-17-T02,2026-05-04,E-828,,2026-05-04T20:44:57Z,2026-05-04T20:45:05Z,2026-05-04T20:45:15Z,3,12.78,card
S-100311,B-17,B-17-T01,2026-05-04,E-861,C-142076,2026-05-04T12:40:06Z,2026-05-04T12:40:28Z,2026-05-04T12:40:39Z,18,88.01,card
S-100312,B-17,B-17-T06,2026-05-04,E-869,C-130460,2026-05-04T16:27:33Z,2026-05-04T16:27:43Z,2026-05-04T16:28:23Z,7,19.67,cash
S-100313,B-17,B-17-T02,2026-05-04,E-811,,2026-05-04T07:54:42Z,2026-05-04T07:55:23Z,2026-05-04T07:56:02Z,16,94.06,cash
S-100314,B-17,B-17-T12,2026-05-04,E-817,,2026-05-04T10:45:05Z,2026-05-04T10:45:51Z,2026-05-04T10:46:02Z,8,31.21,card
S-100315,B-17,B-17-T12,2026-05-04,E-850,C-101688,2026-05-04T11:53:03Z,2026-05-04T11:54:09Z,2026-05-04T11:54:25Z,17,90.21,mobile
S-100316,B-17,B-17-T08,2026-05-04,E-864,,2026-05-04T08:40:09Z,2026-05-04T08:40:17Z,2026-05-04T08:40:32Z,5,12.69,cash
S-100317,B-17,B-17-T03,2026-05-04,E-828,,2026-05-04T16:14:56Z,2026-05-04T16:16:03Z,2026-05-04T16:16:10Z,26,152.79,card
S-100318,B-17,B-17-T03,2026-05-04,E-877,,2026-05-04T14:25:37Z,2026-05-04T14:25:45Z,2026-05-04T14:25:54Z,2,13.92,card
S-100319,B-17,B-17-T03,2026-05-04,E-841,C-131677,2026-05-04T08:58:10Z,2026-05-04T08:58:18Z,2026-05-04T08:58:53Z,2,5.44,cash
S-100320,B-17,B-17-T12,2026-05-04,E-824,,2026-05-04T15:16:41Z,2026-05-04T15:16:49Z,2026-05-04T15:16:56Z,2,23.00,mobile
S-100321,B-17,B-17-T07,2026-05-04,E-855,C-103902,2026-05-04T20:40:04Z,2026-05-04T20:40:12Z,2026-05-04T20:40:24Z,2,5.84,card
S-100322,B-17,B-17-T03,2026-05-04,E-857,C-128827,2026-05-04T18:12:35Z,2026-05-04T18:12:47Z,2026-05-04T18:13:17Z,7,84.80,cash
S-100323,B-17,B-17-T10,2026-05-04,E-845,,2026-05-04T15:55:17Z,2026-05-04T15:55:36Z,2026-05-04T15:55:53Z,9,44.13,card
S-100324,B-17,B-17-T11,2026-05-04,E-812,C-131977,2026-05-04T15:29:19Z,2026-05-04T15:29:57Z,2026-05-04T15:30:10Z,9,54.86,mobile
S-100325,B-17,B-17-T03,2026-05-04,E-861,,2026-05-04T19:27:44Z,2026-05-04T19:27:52Z,2026-05-04T19:28:07Z,2,8.12,card
S-100326,B-17,B-17-T03,2026-05-04,E-873,C-124891,2026-05-04T19:50:50Z,2026-05-04T19:51:59Z,2026-05-04T19:52:11Z,36,117.31,mobile
S-100327,B-17,B-17-T04,2026-05-04,E-811,C-113807,2026-05-04T12:12:08Z,2026-05-04T12:12:58Z,2026-05-04T12:13:29Z,23,164.42,cash
S-100328,B-17,B-17-T04,2026-05-04,E-824,,2026-05-04T15:31:35Z,2026-05-04T15:31:43Z,2026-05-04T15:31:58Z,1,8.98,card
S-100329,B-17,B-17-T12,2026-05-04,E-816,,2026-05-04T08:45:09Z,2026-05-04T08:46:02Z,2026-05-04T08:46:17Z,12,86.44,card
S-100330,B-17,B-17-T03,2026-05-04,E-863,,2026-05-04T13:01:19Z,2026-05-04T13:01:27Z,2026-05-04T13:01:34Z,3,12.84,card
